anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2025-08-02,0.31404156
AOI-0001,2025-10-28,0.25530343
AOI-0002,2025-05-03,0.85073125
AOI-0002,2025-06-03,0.59444113
AOI-0002,2025-06-26,0.41228053
AOI-0002,2025-07-29,0.25406775
AOI-0002,2025-08-02,0.16529644
AOI-0002,2025-08-13,0.24267503
AOI-0002,2025-08-19,0.15630300
AOI-0003,2025-04-01,0.54585600
AOI-0003,2025-04-18,0.82911657
AOI-0003,2025-04-19,0.84669131
AOI-0003,2025-05-06,0.83753375
AOI-0003,2025-06-04,0.76538966
AOI-0003,2025-06-13,0.55049217
AOI-0003,2025-07-07,0.19412789
AOI-0003,2025-07-13,0.16868255
AOI-0003,2025-07-15,0.16915933
AOI-0003,2025-08-04,0.16731923
AOI-0003,2025-08-07,0.17885868
AOI-0003,2025-08-14,0.19336692
AOI-0003,2025-08-22,0.16288559
AOI-0003,2025-08-23,0.21047432
AOI-0004,2025-04-23,0.66016156
AOI-0004,2025-05-04,0.63641810
AOI-0004,2025-05-24,0.66332400
AOI-0004,2025-05-25,0.68189833
AOI-0004,2025-06-30,0.62209111
AOI-0004,2025-07-12,0.50413364
AOI-0004,2025-07-23,0.46929199
AOI-0004,2025-08-02,0.42092730
AOI-0004,2025-09-14,0.38979203
AOI-0004,2025-09-23,0.36860089
AOI-0005,2025-05-01,0.65465885
AOI-0005,2025-05-03,0.65563000
AOI-0005,2025-05-14,0.58880178
AOI-0005,2025-06-11,0.61539878
AOI-0005,2025-07-21,0.41820452
AOI-0005,2025-08-17,0.32492357
AOI-0005,2025-09-01,0.24829990
AOI-0006,2025-04-01,0.20586658
AOI-0006,2025-05-09,0.32723223
AOI-0006,2025-05-25,0.53619830
AOI-0006,2025-07-28,0.41248893
AOI-0006,2025-08-09,0.29611743
AOI-0006,2025-08-22,0.30265305
AOI-0006,2025-08-30,0.26011118
AOI-0006,2025-09-07,0.23354435
AOI-0006,2025-10-28,0.27941473
AOI-0007,2025-04-01,0.21346395
AOI-0007,2025-04-18,0.29256705
AOI-0007,2025-04-29,0.42210850
AOI-0007,2025-05-01,0.43505545
AOI-0007,2025-06-26,0.31929312
AOI-0007,2025-07-28,0.15808802
AOI-0007,2025-08-13,0.22952075
AOI-0007,2025-08-14,0.15021808
AOI-0007,2025-08-16,0.15573193
AOI-0007,2025-09-11,0.15209509
AOI-0007,2025-09-26,0.18130975
AOI-0008,2025-04-17,0.83609930
AOI-0008,2025-04-24,0.83581570
AOI-0008,2025-05-19,0.87230555
AOI-0008,2025-07-08,0.20580952
AOI-0008,2025-07-15,0.17966805
AOI-0008,2025-07-17,0.17804640
AOI-0008,2025-08-13,0.23871205
AOI-0008,2025-09-01,0.13917237
AOI-0008,2025-09-30,0.25085605
AOI-0008,2025-10-16,0.24216735
AOI-0009,2025-04-01,0.48908141
AOI-0009,2025-04-23,0.81743549
AOI-0009,2025-05-04,0.85440312
AOI-0009,2025-06-30,0.19022472
AOI-0009,2025-07-05,0.18761212
AOI-0009,2025-07-10,0.16026592
AOI-0009,2025-07-25,0.16453794
AOI-0009,2025-08-12,0.16472412
AOI-0009,2025-08-17,0.17053372
AOI-0009,2025-08-22,0.16259822
AOI-0009,2025-08-24,0.14297125
AOI-0009,2025-09-14,0.23696473
AOI-0009,2025-09-16,0.16975931
AOI-0009,2025-09-25,0.16362035
AOI-0009,2025-10-03,0.17225810
AOI-0010,2010-06-19,0.34754621
AOI-0010,2010-08-06,0.23444812
AOI-0010,2010-08-22,0.20522754
AOI-0010,2011-06-14,0.50461408
AOI-0010,2011-07-12,0.36389712
AOI-0010,2011-08-09,0.24991805
AOI-0010,2011-08-13,0.31444811
AOI-0010,2011-09-10,0.20203401
AOI-0010,2012-04-13,0.28624367
AOI-0010,2012-08-03,0.22500216
AOI-0010,2013-04-16,0.67963409
AOI-0010,2013-05-25,0.66556108
AOI-0010,2013-06-26,0.33122537
AOI-0010,2013-07-12,0.31888634
AOI-0010,2014-05-29,0.62381299
AOI-0010,2014-06-06,0.50359388
AOI-0010,2014-06-10,0.43015058
AOI-0010,2014-08-29,0.25892933
AOI-0010,2014-09-30,0.25117530
AOI-0010,2015-04-07,0.32260466
AOI-0010,2015-04-14,0.20636134
AOI-0010,2015-05-25,0.36475215
AOI-0010,2015-10-07,0.19581127
AOI-0010,2016-07-27,0.33780862
AOI-0010,2016-08-12,0.30839184
AOI-0010,2016-09-13,0.27429762
AOI-0010,2017-04-03,0.35145826
AOI-0010,2017-04-07,0.55423098
AOI-0010,2017-08-01,0.15715577
AOI-0010,2017-08-04,0.15488849
AOI-0010,2017-08-13,0.23381775
AOI-0010,2017-08-29,0.21111569
AOI-0010,2018-05-16,0.82773685
AOI-0010,2018-07-28,0.27763814
AOI-0010,2018-08-28,0.17811111
AOI-0010,2018-09-14,0.23579180
AOI-0010,2019-04-06,0.42723512
AOI-0010,2019-04-28,0.70603487
AOI-0010,2019-05-19,0.83855965
AOI-0010,2019-06-20,0.21974751
AOI-0010,2019-06-26,0.25474052
AOI-0010,2019-06-27,0.16779240
AOI-0010,2019-07-20,0.19843513
AOI-0010,2019-08-13,0.29414762
AOI-0010,2019-08-19,0.16652556
AOI-0010,2019-08-21,0.18179593
AOI-0010,2019-09-23,0.11795493
AOI-0010,2020-06-06,0.35260336
AOI-0010,2020-06-09,0.39604722
AOI-0010,2020-07-16,0.15906400
AOI-0010,2020-07-19,0.15348711
AOI-0010,2020-07-26,0.14902970
AOI-0010,2020-07-31,0.16545484
AOI-0010,2020-09-09,0.16322756
AOI-0010,2020-09-13,0.24030620
AOI-0010,2020-09-19,0.12638557
AOI-0010,2020-09-27,0.15042565
AOI-0010,2021-05-05,0.33371638
AOI-0010,2021-05-09,0.49120282
AOI-0010,2021-07-28,0.33216775
AOI-0010,2021-08-05,0.22583217
AOI-0010,2021-09-04,0.31856518
AOI-0010,2021-09-17,0.34057499
AOI-0010,2021-10-27,0.35363620
AOI-0010,2022-06-06,0.70398807
AOI-0010,2022-06-10,0.68786095
AOI-0010,2022-06-11,0.68393627
AOI-0010,2022-07-17,0.29421729
AOI-0010,2022-07-28,0.36491907
AOI-0010,2022-09-08,0.28015001
AOI-0010,2023-04-02,0.49180638
AOI-0010,2023-04-27,0.67738024
AOI-0010,2023-06-08,0.71715571
AOI-0010,2023-06-16,0.63066698
AOI-0010,2023-08-23,0.25089683
AOI-0010,2023-08-30,0.24307616
AOI-0010,2023-09-19,0.26721725
AOI-0010,2024-04-04,0.60613774
AOI-0010,2024-04-26,0.69471086
AOI-0010,2024-05-08,0.76609549
AOI-0010,2024-05-21,0.72587491
AOI-0010,2024-06-18,0.24819376
AOI-0010,2024-06-20,0.23062139
AOI-0010,2024-07-08,0.18996928
AOI-0010,2024-07-15,0.18187731
AOI-0010,2024-08-12,0.23353168
AOI-0010,2024-09-06,0.20687854
AOI-0010,2024-09-28,0.19433870
AOI-0010,2024-10-01,0.18086046
AOI-0010,2024-10-15,0.26915929
AOI-0010,2024-10-23,0.21160376
AOI-0010,2025-04-16,0.37953964
AOI-0010,2025-04-18,0.44146854
AOI-0010,2025-05-09,0.72450213
AOI-0010,2025-06-05,0.50637116
AOI-0010,2025-06-07,0.44445375
AOI-0010,2025-06-28,0.20049006
AOI-0010,2025-07-05,0.19117416
AOI-0010,2025-07-06,0.24446847
AOI-0010,2025-07-07,0.19252159
AOI-0010,2025-07-25,0.15062954
AOI-0010,2025-07-30,0.15911153
AOI-0010,2025-08-16,0.18478217
AOI-0010,2025-08-27,0.17496960
AOI-0010,2025-09-16,0.22347584
AOI-0010,2025-09-30,0.30681869
AOI-0010,2025-10-05,0.17610072
AOI-0011,2025-04-07,0.71801041
AOI-0011,2025-04-17,0.78468508
AOI-0011,2025-04-23,0.83770934
AOI-0011,2025-04-28,0.86398597
AOI-0011,2025-05-24,0.82410822
AOI-0011,2025-06-03,0.59293156
AOI-0011,2025-07-12,0.28794526
AOI-0011,2025-08-06,0.21506714
AOI-0011,2025-08-14,0.21966735
AOI-0011,2025-08-19,0.19812405
AOI-0011,2025-08-27,0.18587327
AOI-0011,2025-09-30,0.25889143
AOI-0011,2025-10-03,0.16744476
AOI-0011,2025-10-05,0.10535037
AOI-0012,2025-04-01,0.20224090
AOI-0012,2025-04-28,0.48253888
AOI-0012,2025-05-16,0.74522205
AOI-0012,2025-06-03,0.62554940
AOI-0012,2025-06-05,0.57141003
AOI-0012,2025-06-15,0.23712503
AOI-0012,2025-06-26,0.29001210
AOI-0012,2025-07-10,0.16973977
AOI-0012,2025-07-18,0.15133525
AOI-0012,2025-07-30,0.15338533
AOI-0013,2010-04-16,0.62972246
AOI-0013,2010-06-10,0.51716578
AOI-0013,2010-06-19,0.37365763
AOI-0013,2010-10-24,0.20856137
AOI-0013,2011-04-18,0.21546286
AOI-0013,2011-04-26,0.23561893
AOI-0013,2012-05-08,0.54346034
AOI-0013,2012-06-23,0.56499194
AOI-0013,2012-08-12,0.46227453
AOI-0013,2013-04-16,0.26161016
AOI-0013,2013-04-24,0.29084516
AOI-0013,2013-05-02,0.30785060
AOI-0013,2013-05-09,0.45358069
AOI-0013,2013-06-11,0.49506694
AOI-0013,2013-07-12,0.52494907
AOI-0013,2013-07-28,0.45743629
AOI-0013,2014-05-29,0.46363773
AOI-0013,2014-06-10,0.50657909
AOI-0013,2014-07-28,0.41229853
AOI-0013,2014-08-01,0.35222413
AOI-0013,2014-08-08,0.35028593
AOI-0013,2014-08-13,0.45273507
AOI-0013,2015-05-09,0.54359221
AOI-0013,2015-05-23,0.45919217
AOI-0013,2015-07-12,0.56033003
AOI-0013,2015-08-20,0.39801619
AOI-0013,2015-10-07,0.33316583
AOI-0013,2015-10-16,0.38025263
AOI-0013,2016-05-09,0.45580830
AOI-0013,2016-05-10,0.44065112
AOI-0013,2016-08-12,0.64834345
AOI-0013,2016-08-21,0.70001317
AOI-0013,2016-09-13,0.62564277
AOI-0013,2016-10-09,0.52810167
AOI-0013,2017-04-11,0.25332479
AOI-0013,2017-04-28,0.37179351
AOI-0013,2017-05-01,0.37300057
AOI-0013,2017-05-21,0.58553290
AOI-0013,2017-05-29,0.58407102
AOI-0013,2017-06-30,0.64701438
AOI-0013,2017-07-27,0.50629619
AOI-0013,2017-08-08,0.45172530
AOI-0013,2017-08-24,0.44324463
AOI-0013,2017-09-13,0.44849294
AOI-0013,2017-09-17,0.49470869
AOI-0013,2017-09-30,0.40869262
AOI-0013,2018-05-25,0.49799186
AOI-0013,2018-06-08,0.40311874
AOI-0013,2018-06-15,0.35342256
AOI-0013,2018-07-12,0.43555448
AOI-0013,2018-08-13,0.44735691
AOI-0013,2018-08-27,0.43546533
AOI-0013,2018-09-28,0.41783787
AOI-0013,2018-10-06,0.39444979
AOI-0013,2019-04-01,0.27426663
AOI-0013,2019-05-06,0.39707104
AOI-0013,2019-06-02,0.42483638
AOI-0013,2019-06-05,0.42911304
AOI-0013,2019-06-12,0.43441106
AOI-0013,2019-06-25,0.41227207
AOI-0013,2019-07-17,0.44927448
AOI-0013,2019-07-28,0.57889830
AOI-0013,2019-08-24,0.51412670
AOI-0013,2019-08-31,0.52734378
AOI-0013,2019-09-08,0.49535221
AOI-0013,2019-09-13,0.47214053
AOI-0013,2019-10-02,0.48789020
AOI-0013,2019-10-10,0.52517468
AOI-0013,2019-10-17,0.46333987
AOI-0013,2020-04-22,0.39568636
AOI-0013,2020-05-12,0.36361073
AOI-0013,2020-06-24,0.45302389
AOI-0013,2020-06-26,0.48197656
AOI-0013,2020-08-12,0.48941972
AOI-0013,2020-08-15,0.39846897
AOI-0013,2020-08-16,0.42212625
AOI-0013,2020-08-20,0.40538753
AOI-0013,2020-10-27,0.32096660
AOI-0013,2021-04-23,0.45350781
AOI-0013,2021-06-10,0.59061030
AOI-0013,2021-06-11,0.54157861
AOI-0013,2021-06-21,0.49388608
AOI-0013,2021-07-12,0.53260211
AOI-0013,2021-07-14,0.55741683
AOI-0013,2021-08-20,0.47933101
AOI-0013,2021-10-14,0.43790133
AOI-0013,2021-10-16,0.45459353
AOI-0013,2022-04-02,0.56343108
AOI-0013,2022-04-17,0.58480684
AOI-0013,2022-04-24,0.61098995
AOI-0013,2022-04-25,0.60354483
AOI-0013,2022-06-10,0.51848209
AOI-0013,2022-06-16,0.37941384
AOI-0013,2022-06-26,0.52947413
AOI-0013,2022-07-05,0.53511648
AOI-0013,2022-07-17,0.57969911
AOI-0013,2022-07-22,0.55140142
AOI-0013,2022-08-14,0.56993268
AOI-0013,2022-09-14,0.44618479
AOI-0013,2022-10-07,0.36690376
AOI-0013,2022-10-14,0.39840451
AOI-0013,2023-04-10,0.46262079
AOI-0013,2023-06-21,0.52209285
AOI-0013,2023-06-29,0.50469278
AOI-0013,2023-07-06,0.48420945
AOI-0013,2023-07-12,0.55416123
AOI-0013,2023-07-24,0.54339945
AOI-0013,2023-08-05,0.51819175
AOI-0013,2023-08-20,0.50743761
AOI-0013,2023-08-23,0.50870627
AOI-0013,2023-08-26,0.49335377
AOI-0013,2023-09-11,0.52470649
AOI-0013,2023-09-14,0.51556615
AOI-0013,2023-09-24,0.49196010
AOI-0013,2023-10-05,0.46860971
AOI-0013,2023-10-14,0.40682484
AOI-0013,2023-10-17,0.30942020
AOI-0013,2023-10-19,0.37027173
AOI-0013,2024-04-26,0.40564989
AOI-0013,2024-05-04,0.48608823
AOI-0013,2024-05-23,0.54155549
AOI-0013,2024-05-24,0.53109087
AOI-0013,2024-06-30,0.48522895
AOI-0013,2024-07-02,0.55272827
AOI-0013,2024-07-11,0.49958964
AOI-0013,2024-07-26,0.44283333
AOI-0013,2024-07-27,0.49389452
AOI-0013,2024-08-09,0.46795555
AOI-0013,2024-08-11,0.53382793
AOI-0013,2024-09-03,0.48334129
AOI-0013,2024-09-06,0.51737753
AOI-0013,2024-09-26,0.46136170
AOI-0013,2024-10-08,0.38948696
AOI-0013,2025-04-01,0.51525741
AOI-0013,2025-04-28,0.55965874
AOI-0013,2025-05-16,0.51735742
AOI-0013,2025-05-19,0.50535141
AOI-0013,2025-05-24,0.51652760
AOI-0013,2025-07-07,0.50075537
AOI-0013,2025-07-08,0.48970185
AOI-0013,2025-07-14,0.49928555
AOI-0013,2025-07-21,0.52868979
AOI-0013,2025-07-27,0.54717012
AOI-0013,2025-08-15,0.52544463
AOI-0013,2025-09-03,0.46862993
AOI-0013,2025-09-07,0.52485591
AOI-0014,2010-04-07,0.51643797
AOI-0014,2010-04-24,0.71704639
AOI-0014,2010-06-10,0.71082792
AOI-0014,2010-09-23,0.18929447
AOI-0014,2011-04-19,0.21610154
AOI-0014,2011-04-26,0.22040708
AOI-0014,2011-05-09,0.60148270
AOI-0014,2011-05-28,0.57900054
AOI-0014,2011-06-14,0.71346784
AOI-0014,2011-08-01,0.46594189
AOI-0014,2011-09-14,0.29475329
AOI-0014,2011-09-17,0.22392163
AOI-0014,2011-10-27,0.33475825
AOI-0014,2012-05-06,0.68863716
AOI-0014,2012-06-25,0.39685126
AOI-0014,2012-08-28,0.28419743
AOI-0014,2012-09-04,0.20191189
AOI-0014,2012-09-11,0.20915875
AOI-0014,2012-09-27,0.18157755
AOI-0014,2013-05-09,0.44823065
AOI-0014,2013-06-11,0.59879255
AOI-0014,2013-06-19,0.72024865
AOI-0014,2013-07-28,0.71396014
AOI-0014,2013-09-14,0.34775072
AOI-0014,2013-09-23,0.22353295
AOI-0014,2014-06-26,0.45332807
AOI-0014,2014-06-29,0.36813522
AOI-0014,2014-08-17,0.21240751
AOI-0014,2014-09-30,0.29398755
AOI-0014,2014-10-27,0.22718025
AOI-0014,2015-04-14,0.42015617
AOI-0014,2015-06-16,0.65119502
AOI-0014,2015-06-26,0.45901033
AOI-0014,2015-07-12,0.45280213
AOI-0014,2015-07-27,0.34490851
AOI-0014,2015-08-28,0.22167120
AOI-0014,2016-04-22,0.40241543
AOI-0014,2016-05-09,0.34496373
AOI-0014,2016-06-03,0.63007761
AOI-0014,2016-06-19,0.84330567
AOI-0014,2016-08-13,0.47924351
AOI-0014,2016-08-30,0.33058498
AOI-0014,2017-04-26,0.78679788
AOI-0014,2017-04-28,0.79043873
AOI-0014,2017-05-21,0.88730487
AOI-0014,2017-05-29,0.86511631
AOI-0014,2017-07-23,0.25713117
AOI-0014,2017-07-31,0.24682226
AOI-0014,2017-08-06,0.15324578
AOI-0014,2017-08-21,0.14678764
AOI-0014,2017-09-10,0.17095002
AOI-0014,2017-09-30,0.23559435
AOI-0014,2017-10-08,0.15774340
AOI-0014,2018-04-07,0.55412140
AOI-0014,2018-05-03,0.81344290
AOI-0014,2018-06-24,0.26007565
AOI-0014,2018-07-18,0.23547232
AOI-0014,2018-08-27,0.21445097
AOI-0014,2018-10-06,0.20847675
AOI-0014,2019-04-01,0.21067996
AOI-0014,2019-04-21,0.19603942
AOI-0014,2019-05-01,0.21075070
AOI-0014,2019-05-09,0.56423792
AOI-0014,2019-05-27,0.70647581
AOI-0014,2019-05-28,0.63660973
AOI-0014,2019-06-04,0.80583790
AOI-0014,2019-06-11,0.84295488
AOI-0014,2019-06-15,0.86784724
AOI-0014,2019-06-22,0.76296429
AOI-0014,2019-07-06,0.61495661
AOI-0014,2019-08-14,0.32758134
AOI-0014,2019-08-26,0.20361934
AOI-0014,2020-04-06,0.68270941
AOI-0014,2020-04-07,0.69416232
AOI-0014,2020-04-17,0.67408137
AOI-0014,2020-04-22,0.68393382
AOI-0014,2020-04-25,0.71214984
AOI-0014,2020-05-15,0.62420813
AOI-0014,2020-05-17,0.67017588
AOI-0014,2020-06-04,0.65342844
AOI-0014,2020-06-25,0.33607966
AOI-0014,2020-07-11,0.19490847
AOI-0014,2020-07-27,0.23905028
AOI-0014,2020-08-16,0.19821653
AOI-0014,2020-09-09,0.16205223
AOI-0014,2020-09-24,0.15008391
AOI-0014,2021-04-07,0.43671536
AOI-0014,2021-04-29,0.68292745
AOI-0014,2021-05-25,0.75688347
AOI-0014,2021-08-13,0.25907675
AOI-0014,2021-08-18,0.17410933
AOI-0014,2021-09-14,0.21393254
AOI-0014,2021-10-12,0.11832727
AOI-0014,2021-10-14,0.17032722
AOI-0014,2022-05-15,0.21478344
AOI-0014,2022-05-26,0.40372811
AOI-0014,2022-05-27,0.31769906
AOI-0014,2022-06-24,0.69202192
AOI-0014,2022-07-14,0.78769032
AOI-0014,2022-07-24,0.72043387
AOI-0014,2022-08-22,0.34105359
AOI-0014,2022-08-29,0.30323146
AOI-0014,2022-09-02,0.19541676
AOI-0014,2022-09-08,0.22151401
AOI-0014,2022-09-14,0.21705510
AOI-0014,2023-06-07,0.85102300
AOI-0014,2023-08-10,0.21682000
AOI-0014,2024-04-04,0.73862008
AOI-0014,2024-05-08,0.84530954
AOI-0014,2024-05-09,0.83699733
AOI-0014,2024-05-21,0.84127402
AOI-0014,2024-05-23,0.84442499
AOI-0014,2024-06-08,0.56038352
AOI-0014,2024-07-25,0.14484344
AOI-0014,2024-08-11,0.20981958
AOI-0014,2024-09-01,0.14416917
AOI-0014,2024-09-08,0.15256468
AOI-0014,2024-09-11,0.14920724
AOI-0014,2024-09-18,0.15154186
AOI-0014,2024-09-29,0.19811980
AOI-0014,2024-10-07,0.18794947
AOI-0014,2024-10-30,0.20710707
AOI-0014,2025-04-23,0.41647363
AOI-0014,2025-05-01,0.21102116
AOI-0014,2025-05-27,0.42061228
AOI-0014,2025-06-13,0.40852967
AOI-0014,2025-08-12,0.21290507
AOI-0014,2025-08-15,0.27456986
AOI-0014,2025-08-24,0.21767729
AOI-0014,2025-09-11,0.14873984
AOI-0014,2025-09-14,0.25396133
AOI-0014,2025-09-23,0.19036174
AOI-0014,2025-09-24,0.21659306
AOI-0015,2025-05-04,0.37742902
AOI-0015,2025-05-27,0.54492302
AOI-0015,2025-06-07,0.41890971
AOI-0015,2025-07-03,0.32654787
AOI-0015,2025-07-05,0.35988323
AOI-0015,2025-07-08,0.32725407
AOI-0015,2025-07-13,0.24132815
AOI-0015,2025-07-15,0.24358931
AOI-0015,2025-07-18,0.25112246
AOI-0015,2025-07-21,0.32911031
AOI-0015,2025-07-23,0.26891771
AOI-0015,2025-09-07,0.20132125
AOI-0015,2025-10-13,0.20359287
AOI-0015,2025-10-16,0.26546079
AOI-0015,2025-10-18,0.21172884
AOI-0016,2025-04-19,0.27585722
AOI-0016,2025-05-25,0.45982557
AOI-0016,2025-06-11,0.53175949
AOI-0016,2025-06-26,0.70478466
AOI-0016,2025-07-10,0.77944049
AOI-0016,2025-07-17,0.70547412
AOI-0016,2025-07-18,0.74124195
AOI-0016,2025-08-19,0.37276279
AOI-0016,2025-08-29,0.34463807
AOI-0016,2025-10-17,0.27446242
AOI-0017,2010-06-10,0.60802384
AOI-0017,2010-07-29,0.56058052
AOI-0017,2010-09-23,0.36292946
AOI-0017,2011-04-18,0.31437161
AOI-0017,2011-09-17,0.52705303
AOI-0017,2011-09-26,0.52424084
AOI-0017,2011-09-30,0.50597991
AOI-0017,2011-10-11,0.50317671
AOI-0017,2011-10-27,0.46659724
AOI-0017,2012-07-18,0.59242175
AOI-0017,2012-07-27,0.50428112
AOI-0017,2012-08-28,0.46692579
AOI-0017,2012-09-29,0.43327769
AOI-0017,2013-05-25,0.63224929
AOI-0017,2013-07-12,0.56314359
AOI-0017,2013-08-14,0.42071223
AOI-0017,2013-09-14,0.61026646
AOI-0017,2013-09-30,0.60601115
AOI-0017,2013-10-09,0.64670833
AOI-0017,2013-10-25,0.57967138
AOI-0017,2014-04-23,0.69079110
AOI-0017,2014-06-06,0.65084893
AOI-0017,2014-07-24,0.45061123
AOI-0017,2014-10-04,0.39292674
AOI-0017,2015-04-23,0.47084371
AOI-0017,2015-04-30,0.40086279
AOI-0017,2015-07-11,0.65921889
AOI-0017,2015-07-27,0.62534301
AOI-0017,2015-08-03,0.58675559
AOI-0017,2015-08-29,0.43193139
AOI-0017,2015-10-16,0.43170777
AOI-0017,2016-04-06,0.54401454
AOI-0017,2016-04-07,0.45742471
AOI-0017,2016-06-18,0.63084084
AOI-0017,2016-07-05,0.54393656
AOI-0017,2016-07-27,0.57224550
AOI-0017,2016-08-21,0.58305316
AOI-0017,2016-09-15,0.55591121
AOI-0017,2016-10-15,0.52805913
AOI-0017,2016-10-17,0.52743306
AOI-0017,2017-06-06,0.66127554
AOI-0017,2017-07-31,0.62245734
AOI-0017,2017-08-01,0.61931203
AOI-0017,2017-09-02,0.57809591
AOI-0017,2018-04-05,0.46550501
AOI-0017,2018-05-09,0.61558979
AOI-0017,2018-05-23,0.61101842
AOI-0017,2018-06-20,0.52935293
AOI-0017,2018-07-11,0.44043021
AOI-0017,2018-07-12,0.46392430
