anon_polygon_id,date,primary_ndvi_pred
AOI-0010,2023-10-11,0.28843661
AOI-0010,2023-10-16,0.33188822
AOI-0010,2023-10-19,0.26158644
AOI-0010,2024-04-06,0.65894048
AOI-0010,2024-05-04,0.77609943
AOI-0010,2024-06-15,0.32214531
AOI-0010,2024-06-23,0.23572510
AOI-0010,2024-07-11,0.26308035
AOI-0010,2024-07-19,0.23839409
AOI-0010,2024-08-19,0.21796186
AOI-0010,2024-08-28,0.26372364
AOI-0010,2025-05-04,0.65546759
AOI-0010,2025-05-06,0.66878590
AOI-0010,2025-07-13,0.16128012
AOI-0010,2025-07-18,0.16049768
AOI-0010,2025-08-17,0.18169277
AOI-0010,2025-08-29,0.18197276
AOI-0010,2025-09-24,0.23638931
AOI-0010,2025-10-08,0.23880608
AOI-0010,2025-10-16,0.29287279
AOI-0011,2025-04-19,0.74925438
AOI-0011,2025-04-29,0.81103462
AOI-0011,2025-07-05,0.23136930
AOI-0011,2025-07-13,0.21426131
AOI-0011,2025-07-22,0.25940269
AOI-0011,2025-07-23,0.22899876
AOI-0011,2025-08-02,0.22449838
AOI-0011,2025-08-16,0.22498971
AOI-0011,2025-09-14,0.25579446
AOI-0011,2025-09-15,0.18020713
AOI-0011,2025-09-16,0.17838024
AOI-0012,2025-04-07,0.43802604
AOI-0012,2025-04-19,0.33188222
AOI-0012,2025-06-07,0.49150745
AOI-0012,2025-07-06,0.20579391
AOI-0012,2025-08-24,0.17787113
AOI-0012,2025-09-13,0.18936990
AOI-0012,2025-09-14,0.27416991
AOI-0012,2025-09-26,0.20767367
AOI-0012,2025-10-13,0.21636811
AOI-0012,2025-10-16,0.26203269
AOI-0013,2010-06-26,0.38894049
AOI-0013,2010-07-05,0.33572266
AOI-0013,2010-07-29,0.36518839
AOI-0013,2010-08-06,0.32302420
AOI-0013,2011-04-02,0.13236608
AOI-0013,2011-05-09,0.43321556
AOI-0013,2011-06-10,0.40843702
AOI-0013,2011-06-26,0.42350748
AOI-0013,2011-07-12,0.47233473
AOI-0013,2011-08-29,0.46830694
AOI-0013,2012-04-04,0.37657876
AOI-0013,2012-05-24,0.58574346
AOI-0013,2012-09-11,0.34560682
AOI-0013,2012-10-15,0.31357810
AOI-0013,2013-06-26,0.49628015
AOI-0013,2013-07-13,0.48842394
AOI-0013,2013-08-22,0.38646230
AOI-0013,2013-10-16,0.58954088
AOI-0013,2013-10-25,0.56384456
AOI-0013,2014-05-09,0.59746013
AOI-0013,2014-05-25,0.53682740
AOI-0013,2014-07-08,0.41019581
AOI-0013,2014-09-18,0.35163861
AOI-0013,2014-09-30,0.42410235
AOI-0013,2014-10-16,0.42948153
AOI-0013,2015-04-23,0.45240163
AOI-0013,2015-08-03,0.43501514
AOI-0013,2015-08-27,0.34461023
AOI-0013,2015-09-20,0.33420513
AOI-0013,2015-09-29,0.33186870
AOI-0013,2016-04-06,0.48664284
AOI-0013,2016-06-26,0.51527497
AOI-0013,2016-06-27,0.51759076
AOI-0013,2016-08-06,0.64879402
AOI-0013,2016-10-15,0.55094267
AOI-0013,2016-10-25,0.58884767
AOI-0013,2017-06-05,0.59231777
AOI-0013,2017-06-26,0.66051828
AOI-0013,2017-08-11,0.41667042
AOI-0013,2017-08-17,0.39722998
AOI-0013,2017-08-21,0.37803785
AOI-0013,2017-09-14,0.46741954
AOI-0013,2017-09-15,0.48919609
AOI-0013,2017-09-26,0.45069720
AOI-0013,2018-04-14,0.28099254
AOI-0013,2018-05-09,0.51976248
AOI-0013,2018-07-10,0.38872212
AOI-0013,2018-07-18,0.37729799
AOI-0013,2018-09-05,0.39912559
AOI-0013,2018-09-18,0.39163602
AOI-0013,2018-10-07,0.36656674
AOI-0013,2019-05-08,0.39782901
AOI-0013,2019-06-11,0.47913013
AOI-0013,2019-06-15,0.40302327
AOI-0013,2019-06-27,0.42757872
AOI-0013,2019-07-29,0.58067891
AOI-0013,2019-08-01,0.59120861
AOI-0013,2019-08-13,0.53050829
AOI-0013,2019-08-15,0.57770341
AOI-0013,2019-08-22,0.52171338
AOI-0013,2019-08-26,0.49528861
AOI-0013,2020-04-17,0.32427905
AOI-0013,2020-05-10,0.33011871
AOI-0013,2020-05-20,0.33239872
AOI-0013,2020-06-05,0.48764300
AOI-0013,2020-06-11,0.48735840
AOI-0013,2020-07-15,0.54980797
AOI-0013,2020-08-05,0.38795400
AOI-0013,2020-08-10,0.34099820
AOI-0013,2020-08-28,0.43810555
AOI-0013,2020-09-17,0.38323332
AOI-0013,2020-09-24,0.35549230
AOI-0013,2020-10-20,0.31816487
AOI-0013,2021-04-06,0.25881560
AOI-0013,2021-04-07,0.43643254
AOI-0013,2021-05-09,0.63413722
AOI-0013,2021-05-15,0.49123221
AOI-0013,2021-07-16,0.49146032
AOI-0013,2021-07-21,0.49834445
AOI-0013,2021-08-05,0.45598622
AOI-0013,2021-09-07,0.45131185
AOI-0013,2021-09-17,0.47271248
AOI-0013,2021-10-06,0.35017111
AOI-0013,2022-05-09,0.63418082
AOI-0013,2022-06-09,0.40086544
AOI-0013,2022-06-19,0.38008954
AOI-0013,2022-06-30,0.48436513
AOI-0013,2022-08-07,0.53524333
AOI-0013,2022-08-08,0.53322750
AOI-0013,2022-08-10,0.54192635
AOI-0013,2022-08-15,0.54536941
AOI-0013,2022-08-25,0.50037817
AOI-0013,2022-09-17,0.43124036
AOI-0013,2023-05-12,0.51066797
AOI-0013,2023-05-20,0.49992212
AOI-0013,2023-06-22,0.57505624
AOI-0013,2023-06-23,0.57699637
AOI-0013,2023-08-02,0.48297164
AOI-0013,2023-08-25,0.51153170
AOI-0013,2023-09-30,0.47718460
AOI-0013,2023-10-09,0.44721395
AOI-0013,2023-10-16,0.37808534
AOI-0013,2023-10-29,0.25535414
AOI-0013,2024-04-04,0.28808509
AOI-0013,2024-04-09,0.32699912
AOI-0013,2024-06-01,0.52546030
AOI-0013,2024-06-03,0.50724186
AOI-0013,2024-06-08,0.51412947
AOI-0013,2024-07-10,0.49411500
AOI-0013,2024-07-30,0.46191507
AOI-0013,2024-08-20,0.49878960
AOI-0013,2024-09-18,0.46472635
AOI-0013,2024-09-23,0.44709988
AOI-0013,2025-05-03,0.55867421
AOI-0013,2025-06-05,0.45322799
AOI-0013,2025-07-05,0.50220299
AOI-0013,2025-07-12,0.52448036
AOI-0013,2025-07-13,0.49059081
AOI-0013,2025-08-06,0.54799987
AOI-0013,2025-08-16,0.47198563
AOI-0013,2025-08-29,0.48385837
AOI-0013,2025-08-30,0.49795666
AOI-0013,2025-09-05,0.50159535
AOI-0013,2025-10-08,0.39419039
AOI-0014,2010-05-09,0.81164260
AOI-0014,2010-06-02,0.75984275
AOI-0014,2010-06-26,0.50137944
AOI-0014,2010-10-24,0.14481812
AOI-0014,2011-04-02,0.15441235
AOI-0014,2011-09-02,0.27682544
AOI-0014,2011-09-10,0.23439884
AOI-0014,2011-10-16,0.26627294
AOI-0014,2012-04-29,0.59252806
AOI-0014,2012-07-27,0.30074399
AOI-0014,2012-09-20,0.23110303
AOI-0014,2013-08-14,0.50186289
AOI-0014,2013-08-22,0.41930136
AOI-0014,2013-08-29,0.40273138
AOI-0014,2013-10-08,0.22540164
AOI-0014,2014-04-23,0.65259222
AOI-0014,2014-05-09,0.78068328
AOI-0014,2014-07-23,0.24220058
AOI-0014,2014-07-28,0.29378174
AOI-0014,2014-08-29,0.28635730
AOI-0014,2014-10-28,0.24544717
AOI-0014,2015-05-15,0.71674494
AOI-0014,2015-06-08,0.70397714
AOI-0014,2015-06-09,0.69253844
AOI-0014,2015-09-21,0.18544603
AOI-0014,2015-10-06,0.19211341
AOI-0014,2015-10-30,0.22573566
AOI-0014,2016-05-24,0.60982107
AOI-0014,2016-06-26,0.78223231
AOI-0014,2016-07-11,0.71889096
AOI-0014,2016-09-14,0.23792661
AOI-0014,2016-09-29,0.31501569
AOI-0014,2016-10-15,0.35401522
AOI-0014,2017-07-28,0.25386883
AOI-0014,2017-08-04,0.15205175
AOI-0014,2017-08-08,0.19639332
AOI-0014,2017-08-17,0.18633047
AOI-0014,2017-08-24,0.19824125
AOI-0014,2017-09-13,0.15459933
AOI-0014,2017-09-15,0.15978291
AOI-0014,2017-09-26,0.21506320
AOI-0014,2017-10-19,0.22306003
AOI-0014,2018-04-14,0.64127934
AOI-0014,2018-04-23,0.79956202
AOI-0014,2018-05-16,0.75360308
AOI-0014,2018-05-24,0.71360367
AOI-0014,2018-06-01,0.66944604
AOI-0014,2018-07-02,0.23553335
AOI-0014,2018-09-13,0.16293996
AOI-0014,2018-10-14,0.22947249
AOI-0014,2019-05-06,0.25061484
AOI-0014,2019-05-19,0.46129018
AOI-0014,2019-06-12,0.87035738
AOI-0014,2019-06-17,0.84375441
AOI-0014,2019-06-27,0.74544527
AOI-0014,2019-07-05,0.58147469
AOI-0014,2019-08-11,0.35639028
AOI-0014,2019-08-15,0.34686275
AOI-0014,2019-08-24,0.21992363
AOI-0014,2019-09-08,0.21287872
AOI-0014,2019-10-16,0.45926464
AOI-0014,2019-10-28,0.51609042
AOI-0014,2020-04-10,0.68204866
AOI-0014,2020-05-20,0.69917619
AOI-0014,2020-05-27,0.69369728
AOI-0014,2020-05-28,0.71166204
AOI-0014,2020-07-07,0.17666822
AOI-0014,2020-07-16,0.13150342
AOI-0014,2020-07-31,0.16835235
AOI-0014,2020-08-25,0.14920695
AOI-0014,2020-08-28,0.24365445
AOI-0014,2020-09-02,0.15213389
AOI-0014,2020-09-10,0.18705834
AOI-0014,2020-10-17,0.16919047
AOI-0014,2021-05-09,0.81289232
AOI-0014,2021-05-16,0.85683325
AOI-0014,2021-06-10,0.71851745
AOI-0014,2021-07-01,0.40037917
AOI-0014,2021-07-09,0.23579958
AOI-0014,2021-08-08,0.16276208
AOI-0014,2021-08-19,0.20431397
AOI-0014,2021-08-30,0.16168807
AOI-0014,2021-09-07,0.18975811
AOI-0014,2021-10-27,0.17669035
AOI-0014,2022-04-08,0.21215305
AOI-0014,2022-04-10,0.21782999
AOI-0014,2022-05-25,0.47090868
AOI-0014,2022-07-29,0.70998579
AOI-0014,2022-08-07,0.55317958
AOI-0014,2022-08-15,0.40133711
AOI-0014,2022-09-01,0.23162176
AOI-0014,2022-09-15,0.18994179
AOI-0014,2022-09-17,0.14259812
AOI-0014,2022-10-12,0.16604420
AOI-0014,2022-10-18,0.18961408
AOI-0014,2023-04-10,0.60422964
AOI-0014,2023-04-27,0.72833953
AOI-0014,2023-05-25,0.81234937
AOI-0014,2023-06-29,0.49125999
AOI-0014,2023-07-28,0.28892697
AOI-0014,2023-08-08,0.16328363
AOI-0014,2023-08-29,0.28116278
AOI-0014,2023-09-07,0.17513126
AOI-0014,2023-09-17,0.16012894
AOI-0014,2023-10-14,0.14982922
AOI-0014,2023-10-17,0.15601683
AOI-0014,2023-10-21,0.21309446
AOI-0014,2024-07-02,0.25899756
AOI-0014,2024-07-19,0.19379524
AOI-0014,2024-07-26,0.18924879
AOI-0014,2024-08-09,0.16846420
AOI-0014,2024-08-12,0.19525386
AOI-0014,2024-08-14,0.16919959
AOI-0014,2024-08-22,0.15758775
AOI-0014,2024-09-06,0.15703412
AOI-0014,2024-09-28,0.15834428
AOI-0014,2024-10-23,0.18887633
AOI-0014,2025-05-24,0.37090084
AOI-0014,2025-06-07,0.50500583
AOI-0014,2025-06-10,0.50918558
AOI-0014,2025-07-07,0.41647062
AOI-0014,2025-07-13,0.33987825
AOI-0014,2025-07-21,0.40564820
AOI-0014,2025-08-02,0.28704117
AOI-0014,2025-08-06,0.25704560
AOI-0014,2025-09-16,0.17859967
AOI-0014,2025-10-02,0.20044918
AOI-0014,2025-10-16,0.42769400
AOI-0015,2025-04-01,0.29313652
AOI-0015,2025-04-19,0.28286215
AOI-0015,2025-05-01,0.35144947
AOI-0015,2025-05-24,0.51453072
AOI-0015,2025-06-27,0.35486062
AOI-0015,2025-07-06,0.34535165
AOI-0015,2025-07-25,0.24334925
AOI-0015,2025-07-30,0.25563295
AOI-0015,2025-09-01,0.20132997
AOI-0015,2025-09-14,0.26395461
AOI-0015,2025-10-17,0.14351043
AOI-0016,2025-05-06,0.24979176
AOI-0016,2025-05-19,0.28867563
AOI-0016,2025-06-03,0.41766229
AOI-0016,2025-07-13,0.73558650
AOI-0016,2025-07-15,0.70627090
AOI-0016,2025-07-21,0.68975760
AOI-0016,2025-08-12,0.43463811
AOI-0016,2025-08-17,0.39766867
AOI-0016,2025-09-01,0.30557286
AOI-0016,2025-09-07,0.27337892
AOI-0016,2025-09-26,0.23606519
AOI-0017,2010-04-07,0.40788101
AOI-0017,2010-04-23,0.48236547
AOI-0017,2010-04-24,0.40909816
AOI-0017,2010-06-26,0.59807617
AOI-0017,2011-05-25,0.67130236
AOI-0017,2011-06-06,0.63809009
AOI-0017,2011-06-10,0.60913097
AOI-0017,2011-07-28,0.49659478
AOI-0017,2011-08-08,0.47227595
AOI-0017,2012-05-08,0.61301669
AOI-0017,2012-09-13,0.44644770
AOI-0017,2012-09-27,0.41256036
AOI-0017,2012-10-06,0.41352259
AOI-0017,2013-04-24,0.46966128
AOI-0017,2013-05-02,0.51409597
AOI-0017,2013-07-21,0.51105547
AOI-0017,2013-08-22,0.41378161
AOI-0017,2014-04-07,0.57602080
AOI-0017,2014-04-27,0.64785931
AOI-0017,2014-05-21,0.71257929
AOI-0017,2014-06-29,0.56393280
AOI-0017,2014-07-08,0.52877422
AOI-0017,2014-08-29,0.45520891
AOI-0017,2015-06-24,0.59444296
AOI-0017,2015-06-26,0.62408550
AOI-0017,2015-07-19,0.60220358
AOI-0017,2015-08-11,0.49271454
AOI-0017,2015-09-04,0.45735814
AOI-0017,2016-05-10,0.68099394
AOI-0017,2016-07-12,0.52445236
AOI-0017,2016-08-12,0.59732837
AOI-0017,2016-08-13,0.61162666
AOI-0017,2016-10-25,0.35406430
AOI-0017,2017-04-27,0.41054658
AOI-0017,2017-05-09,0.66121024
AOI-0017,2017-05-25,0.69354972
AOI-0017,2017-05-29,0.65792044
AOI-0017,2017-06-10,0.67165960
AOI-0017,2017-06-22,0.70775628
AOI-0017,2017-08-04,0.60105923
AOI-0017,2017-08-17,0.49718836
AOI-0017,2017-08-25,0.51902675
AOI-0017,2017-10-12,0.45474822
AOI-0017,2018-04-30,0.55470252
AOI-0017,2018-05-01,0.52006914
AOI-0017,2018-08-04,0.39415395
AOI-0017,2018-09-04,0.43506421
AOI-0017,2018-09-20,0.49579458
AOI-0017,2018-10-13,0.38602840
AOI-0017,2018-10-14,0.44944476
AOI-0017,2018-10-15,0.44111880
AOI-0017,2019-04-06,0.26477162
AOI-0017,2019-04-21,0.35826388
AOI-0017,2019-05-27,0.65940741
AOI-0017,2019-06-07,0.67614275
AOI-0017,2019-06-25,0.63112739
AOI-0017,2019-07-02,0.60314977
AOI-0017,2019-07-06,0.63833876
AOI-0017,2019-08-23,0.53496610
AOI-0017,2019-10-16,0.57101935
AOI-0017,2019-10-23,0.51403221
AOI-0017,2019-10-28,0.48852177
AOI-0017,2020-04-12,0.26714474
AOI-0017,2020-05-30,0.61057382
AOI-0017,2020-06-11,0.65570938
AOI-0017,2020-07-07,0.53089923
AOI-0017,2020-07-31,0.43707819
AOI-0017,2020-08-08,0.46963736
AOI-0017,2020-08-12,0.47755919
AOI-0017,2020-08-15,0.49090808
AOI-0017,2020-08-30,0.41898413
AOI-0017,2020-10-09,0.31490094
AOI-0017,2020-10-20,0.32182245
AOI-0017,2021-05-05,0.38681788
AOI-0017,2021-06-10,0.65534706
AOI-0017,2021-06-14,0.65951736
AOI-0017,2021-07-12,0.60850459
AOI-0017,2021-07-16,0.59288407
AOI-0017,2021-08-03,0.48200998
AOI-0017,2021-08-19,0.48810546
AOI-0017,2021-09-09,0.51282374
AOI-0017,2021-09-17,0.45443557
AOI-0017,2021-09-20,0.45238795
AOI-0017,2022-04-02,0.73893176
AOI-0017,2022-05-20,0.59623163
AOI-0017,2022-06-09,0.62030185
AOI-0017,2022-06-26,0.60052239
AOI-0017,2022-07-09,0.58081827
AOI-0017,2022-08-05,0.53887648
AOI-0017,2022-08-25,0.51061475
AOI-0017,2022-08-28,0.49985479
AOI-0017,2022-10-12,0.42641963
AOI-0017,2023-04-07,0.59206569
AOI-0017,2023-05-15,0.57315813
AOI-0017,2023-05-25,0.64347803
AOI-0017,2023-07-16,0.59537842
AOI-0017,2023-07-25,0.61803680
AOI-0017,2023-08-15,0.50818241
AOI-0017,2023-08-26,0.49239697
AOI-0017,2023-09-11,0.43967994
AOI-0017,2023-09-26,0.45213229
AOI-0017,2023-10-05,0.31173586
AOI-0017,2023-10-14,0.22429624
AOI-0017,2024-04-13,0.48716541
AOI-0017,2024-05-06,0.38986109
AOI-0017,2024-05-07,0.44001046
AOI-0017,2024-06-01,0.30070590
AOI-0017,2024-07-05,0.20479169
AOI-0017,2024-07-11,0.28771197
AOI-0017,2024-07-26,0.27735454
AOI-0017,2024-08-14,0.23776889
AOI-0017,2024-08-17,0.23018200
AOI-0017,2024-08-20,0.26915260
AOI-0017,2025-04-07,0.80593667
AOI-0017,2025-04-17,0.83120102
AOI-0017,2025-06-10,0.51476403
AOI-0017,2025-06-26,0.37348774
AOI-0017,2025-08-12,0.16384424
AOI-0017,2025-08-19,0.16955155
AOI-0017,2025-09-13,0.19105863
AOI-0017,2025-09-14,0.28102926
AOI-0017,2025-09-15,0.20761157
AOI-0017,2025-09-30,0.32236791
AOI-0017,2025-10-17,0.28902834
AOI-0018,2025-04-28,0.82836712
AOI-0018,2025-05-24,0.66398651
AOI-0018,2025-06-05,0.48064736
AOI-0018,2025-06-07,0.43707104
AOI-0018,2025-07-03,0.28824301
AOI-0018,2025-07-15,0.24522661
AOI-0018,2025-08-02,0.35988181
AOI-0018,2025-08-17,0.21012261
AOI-0018,2025-08-22,0.18069309
AOI-0018,2025-09-07,0.20264551
AOI-0018,2025-09-13,0.17177535
AOI-0019,2025-05-27,0.61698429
AOI-0019,2025-06-11,0.46561815
