year,truth,pid,crop,date_n,iddoy_n,idcanon_n,id_n,cropcanon_n,canon_n,doy_n,idbin_n,cur_s2,cur_landsat,cur_modis,date_s2,date_landsat,date_modis,iddoy_s2,iddoy_landsat,iddoy_modis,idcanon_s2,idcanon_landsat,idcanon_modis,id_s2,id_landsat,id_modis,cropcanon_s2,cropcanon_landsat,cropcanon_modis,canon_s2,canon_landsat,canon_modis,doy_s2,doy_landsat,doy_modis,idbin_s2,idbin_landsat,idbin_modis
2019,0.1541977626863271,AOI-0003,озимая пшеница,20.0,0,0,883.0,0,22819.0,186.0,0,0.20481927710843373,0.7831325301204819,0.012048192771084338,0.20481927710843373,0.7831325301204819,0.012048192771084338,,,,,,,0.3782178217821782,0.4415841584158416,0.1801980198019802,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.5635876840696118,0.4350736278447122,0.0013386880856760374,,,
2019,0.6785134925676533,AOI-0004,озимая пшеница,30.0,0,0,638.0,0,7452.0,576.0,0,0.6260162601626016,0.23577235772357724,0.13821138211382114,0.6260162601626016,0.23577235772357724,0.13821138211382114,,,,,,,0.3041095890410959,0.4324853228962818,0.2634050880626223,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.08885999133073255,0.12180320762895536,0.7893368010403121,,,
2019,0.7975428026934316,AOI-0004,озимая пшеница,30.0,0,0,638.0,0,7452.0,576.0,0,0.2032520325203252,0.008130081300813009,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.7886178861788617,,,,,,,0.3041095890410959,0.4324853228962818,0.2634050880626223,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.1270047680970958,0.0576506285218899,0.8153446033810143,,,
2019,0.5339735900922244,AOI-0004,озимая пшеница,20.0,0,0,638.0,0,22819.0,152.0,0,0.7349397590361446,0.25301204819277107,0.012048192771084338,0.7349397590361446,0.25301204819277107,0.012048192771084338,,,,,,,0.3041095890410959,0.4324853228962818,0.2634050880626223,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.381342062193126,0.6170212765957447,0.0016366612111292963,,,
2019,0.5197044594079532,AOI-0004,озимая пшеница,30.0,0,0,638.0,0,7452.0,576.0,0,0.008130081300813009,0.17073170731707318,0.8211382113821138,0.008130081300813009,0.17073170731707318,0.8211382113821138,,,,,,,0.3041095890410959,0.4324853228962818,0.2634050880626223,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.07152145643693109,0.16861725184221935,0.7598612917208496,,,
2019,0.4367464108753651,AOI-0004,озимая пшеница,32.0,0,0,638.0,0,7452.0,574.0,0,0.007633587786259542,0.19083969465648856,0.8015267175572519,0.007633587786259542,0.19083969465648856,0.8015267175572519,,,,,,,0.3041095890410959,0.4324853228962818,0.2634050880626223,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.13440626359286648,0.06133101348412353,0.80426272292301,,,
2019,0.3418787380377747,AOI-0004,озимая пшеница,20.0,0,0,638.0,0,22819.0,97.0,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.9759036144578314,0.012048192771084338,0.012048192771084338,,,,,,,0.3041095890410959,0.4324853228962818,0.2634050880626223,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.5242966751918159,0.4731457800511509,0.0025575447570332483,,,
2019,0.5099181770744069,AOI-0007,озимая пшеница,19.0,0,0,733.0,0,22819.0,44.0,0,0.7721518987341772,0.21518987341772153,0.012658227848101266,0.7721518987341772,0.21518987341772153,0.012658227848101266,,,,,,,0.4964224872231687,0.28109028960817717,0.22248722316865419,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.7877094972067039,0.20670391061452514,0.00558659217877095,,,
2019,0.2826332811101164,AOI-0007,озимая пшеница,32.0,0,0,733.0,0,7452.0,578.0,0,0.007633587786259542,0.25190839694656486,0.7404580152671756,0.007633587786259542,0.25190839694656486,0.7404580152671756,,,,,,,0.4964224872231687,0.28109028960817717,0.22248722316865419,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.11447084233261338,0.10583153347732181,0.7796976241900648,,,
2019,0.2948467099373322,AOI-0007,озимая пшеница,37.0,0,0,733.0,0,7452.0,583.0,0,0.08609271523178808,0.1390728476821192,0.7748344370860927,0.08609271523178808,0.1390728476821192,0.7748344370860927,,,,,,,0.4964224872231687,0.28109028960817717,0.22248722316865419,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.041541755888650965,0.1802997858672377,0.7781584582441113,,,
2019,0.3201401745747538,AOI-0007,озимая пшеница,33.0,0,0,733.0,0,7452.0,579.0,0,0.18518518518518517,0.24444444444444444,0.5703703703703704,0.18518518518518517,0.24444444444444444,0.5703703703703704,,,,,,,0.4964224872231687,0.28109028960817717,0.22248722316865419,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.1677447175506684,0.09184993531694696,0.7404053471323846,,,
2019,0.2553435416949679,AOI-0007,озимая пшеница,23.0,0,0,733.0,0,22819.0,145.0,0,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.9789473684210527,0.010526315789473684,0.010526315789473684,,,,,,,0.4964224872231687,0.28109028960817717,0.22248722316865419,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.4957118353344768,0.5025728987993139,0.0017152658662092624,,,
2019,0.7692984386972274,AOI-0008,озимая пшеница,20.0,0,0,700.0,0,22819.0,73.0,0,0.1566265060240964,0.8313253012048193,0.012048192771084338,0.1566265060240964,0.8313253012048193,0.012048192771084338,,,,,,,0.4898323225115947,0.27434891188012844,0.23581876560827686,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.16610169491525423,0.8305084745762712,0.003389830508474576,,,
2019,0.106757405103178,AOI-0008,озимая пшеница,23.0,0,0,700.0,0,22819.0,123.0,0,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.9789473684210527,0.010526315789473684,0.010526315789473684,,,,,,,0.4898323225115947,0.27434891188012844,0.23581876560827686,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.4383838383838384,0.5595959595959596,0.00202020202020202,,,
2019,0.3459212809917355,AOI-0008,озимая пшеница,33.0,0,0,700.0,0,7452.0,579.0,0,0.18518518518518517,0.24444444444444444,0.5703703703703704,0.18518518518518517,0.24444444444444444,0.5703703703703704,,,,,,,0.4898323225115947,0.27434891188012844,0.23581876560827686,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.1677447175506684,0.09184993531694696,0.7404053471323846,,,
2019,0.3700481404958678,AOI-0008,озимая пшеница,29.0,0,0,700.0,0,7452.0,570.0,0,0.2773109243697479,0.14285714285714285,0.5798319327731093,0.2773109243697479,0.14285714285714285,0.5798319327731093,,,,,,,0.4898323225115947,0.27434891188012844,0.23581876560827686,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.07052124397722295,0.13534822601839686,0.7941305300043802,,,
2019,0.3880512396694215,AOI-0008,озимая пшеница,34.0,0,0,700.0,0,7452.0,524.0,0,0.09352517985611511,0.1510791366906475,0.7553956834532374,0.09352517985611511,0.1510791366906475,0.7553956834532374,,,,,,,0.4898323225115947,0.27434891188012844,0.23581876560827686,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.03287279656979514,0.15674130538351597,0.8103858980466889,,,
2019,0.3382590709728869,AOI-0011,озимая пшеница,33.0,0,0,737.0,0,7452.0,574.0,0,0.007407407407407408,0.18518518518518517,0.8074074074074075,0.007407407407407408,0.18518518518518517,0.8074074074074075,,,,,,,0.49915282954930534,0.2782107760081328,0.22263639444256184,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.09960852544584602,0.0822096563723358,0.8181818181818182,,,
2019,0.253966242124564,AOI-0011,озимая пшеница,30.0,0,0,737.0,0,7452.0,576.0,0,0.6260162601626016,0.23577235772357724,0.13821138211382114,0.6260162601626016,0.23577235772357724,0.13821138211382114,,,,,,,0.49915282954930534,0.2782107760081328,0.22263639444256184,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.08885999133073255,0.12180320762895536,0.7893368010403121,,,
2019,0.2786232952324141,AOI-0011,озимая пшеница,19.0,0,0,737.0,0,22819.0,109.0,0,0.9746835443037976,0.012658227848101267,0.012658227848101267,0.9746835443037974,0.012658227848101266,0.012658227848101266,,,,,,,0.49915282954930534,0.2782107760081328,0.22263639444256184,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.6492027334851936,0.34851936218678814,0.002277904328018223,,,
2019,0.3138876594896333,AOI-0011,озимая пшеница,30.0,0,0,737.0,0,7452.0,576.0,0,0.008130081300813009,0.17073170731707318,0.8211382113821138,0.008130081300813009,0.17073170731707318,0.8211382113821138,,,,,,,0.49915282954930534,0.2782107760081328,0.22263639444256184,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.07152145643693109,0.16861725184221935,0.7598612917208496,,,
2019,0.3170344656770985,AOI-0011,озимая пшеница,33.0,0,0,737.0,0,22819.0,179.0,0,0.7185185185185186,0.2740740740740741,0.007407407407407408,0.7185185185185186,0.2740740740740741,0.007407407407407408,,,,,,,0.49915282954930534,0.2782107760081328,0.22263639444256184,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.44089012517385257,0.5577190542420027,0.0013908205841446453,,,
2019,0.3801486586350469,AOI-0011,озимая пшеница,23.0,0,0,737.0,0,22819.0,145.0,0,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.9789473684210527,0.010526315789473684,0.010526315789473684,,,,,,,0.49915282954930534,0.2782107760081328,0.22263639444256184,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.4957118353344768,0.5025728987993139,0.0017152658662092624,,,
2019,0.2258932122279706,AOI-0011,озимая пшеница,14.0,0,0,737.0,0,22819.0,116.0,0,0.9661016949152543,0.016949152542372885,0.016949152542372885,0.9661016949152542,0.01694915254237288,0.01694915254237288,,,,,,,0.49915282954930534,0.2782107760081328,0.22263639444256184,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.3875802997858672,0.6102783725910065,0.0021413276231263384,,,
2019,0.3405341706539076,AOI-0011,озимая пшеница,29.0,0,0,737.0,0,7452.0,570.0,0,0.2773109243697479,0.14285714285714285,0.5798319327731093,0.2773109243697479,0.14285714285714285,0.5798319327731093,,,,,,,0.49915282954930534,0.2782107760081328,0.22263639444256184,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.07052124397722295,0.13534822601839686,0.7941305300043802,,,
2019,0.7729414204308778,AOI-0015,озимая пшеница,13.0,0,0,922.0,0,22819.0,86.0,0,0.01818181818181818,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.9636363636363636,0.01818181818181818,,,,,,,0.3925765375237063,0.4435112435654294,0.16391221891086427,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.41786743515850144,0.579250720461095,0.002881844380403458,,,
2019,0.7532304608734582,AOI-0015,озимая пшеница,11.0,0,0,922.0,0,22819.0,115.0,0,0.9574468085106383,0.02127659574468085,0.02127659574468085,0.9574468085106383,0.02127659574468085,0.02127659574468085,,,,,,,0.3925765375237063,0.4435112435654294,0.16391221891086427,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.4427645788336933,0.5550755939524838,0.0021598272138228943,,,
2019,0.4604503486015336,AOI-0015,озимая пшеница,21.0,0,0,922.0,0,22819.0,135.0,0,0.9770114942528736,0.011494252873563218,0.011494252873563218,0.9770114942528736,0.011494252873563218,0.011494252873563218,,,,,,,0.3925765375237063,0.4435112435654294,0.16391221891086427,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.36279926335174956,0.6353591160220995,0.001841620626151013,,,
2019,0.2271962348417911,AOI-0015,озимая пшеница,24.0,0,0,922.0,0,22819.0,103.0,0,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.9797979797979798,0.010101010101010102,0.010101010101010102,,,,,,,0.3925765375237063,0.4435112435654294,0.16391221891086427,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.763855421686747,0.23373493975903614,0.0024096385542168677,,,
2019,0.4111288959323824,AOI-0015,озимая пшеница,34.0,0,0,922.0,0,7452.0,524.0,0,0.09352517985611511,0.1510791366906475,0.7553956834532374,0.09352517985611511,0.1510791366906475,0.7553956834532374,,,,,,,0.3925765375237063,0.4435112435654294,0.16391221891086427,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.03287279656979514,0.15674130538351597,0.8103858980466889,,,
2019,0.6363705094371298,AOI-0019,подсолнечник,19.0,0,0,929.0,0,22819.0,109.0,0,0.9746835443037976,0.012658227848101267,0.012658227848101267,0.9746835443037974,0.012658227848101266,0.012658227848101266,,,,,,,0.3960742134982522,0.4401720892713095,0.16375369723043828,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.6492027334851936,0.34851936218678814,0.002277904328018223,,,
2019,0.8708714183509214,AOI-0019,подсолнечник,30.0,0,0,929.0,0,7452.0,576.0,0,0.2032520325203252,0.008130081300813009,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.7886178861788617,,,,,,,0.3960742134982522,0.4401720892713095,0.16375369723043828,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.1270047680970958,0.0576506285218899,0.8153446033810143,,,
2019,0.6882963324492058,AOI-0019,подсолнечник,26.0,0,0,929.0,0,22819.0,121.0,0,0.9813084112149533,0.009345794392523364,0.009345794392523364,0.9813084112149533,0.009345794392523364,0.009345794392523364,,,,,,,0.3960742134982522,0.4401720892713095,0.16375369723043828,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.5195071868583162,0.4784394250513347,0.002053388090349076,,,
2019,0.3132262602770251,AOI-0019,подсолнечник,30.0,0,0,929.0,0,22819.0,131.0,0,0.6585365853658537,0.3333333333333333,0.008130081300813009,0.6585365853658537,0.3333333333333333,0.008130081300813009,,,,,,,0.3960742134982522,0.4401720892713095,0.16375369723043828,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.4648956356736243,0.5332068311195446,0.0018975332068311196,,,
2019,0.3595298739971387,AOI-0019,подсолнечник,21.0,0,0,929.0,0,22819.0,176.0,0,0.2413793103448276,0.7471264367816092,0.011494252873563218,0.2413793103448276,0.7471264367816092,0.011494252873563218,,,,,,,0.3960742134982522,0.4401720892713095,0.16375369723043828,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.5671852899575672,0.4314002828854314,0.0014144271570014145,,,
2019,0.2371452129240989,AOI-0019,подсолнечник,23.0,0,0,929.0,0,22819.0,145.0,0,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.9789473684210527,0.010526315789473684,0.010526315789473684,,,,,,,0.3960742134982522,0.4401720892713095,0.16375369723043828,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.4957118353344768,0.5025728987993139,0.0017152658662092624,,,
2019,0.1750671595679622,AOI-0019,подсолнечник,20.0,0,0,929.0,0,22819.0,131.0,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.9759036144578314,0.012048192771084338,0.012048192771084338,,,,,,,0.3960742134982522,0.4401720892713095,0.16375369723043828,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.43453510436432635,0.5635673624288425,0.0018975332068311196,,,
2019,0.1445492781495866,AOI-0019,подсолнечник,26.0,0,0,929.0,0,22819.0,131.0,0,0.6074766355140188,0.383177570093458,0.009345794392523366,0.6074766355140186,0.38317757009345793,0.009345794392523364,,,,,,,0.3960742134982522,0.4401720892713095,0.16375369723043828,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.4876660341555977,0.5104364326375711,0.0018975332068311196,,,
2019,-0.0016985511856338,AOI-0019,подсолнечник,20.0,0,0,929.0,0,22819.0,97.0,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.9759036144578314,0.012048192771084338,0.012048192771084338,,,,,,,0.3960742134982522,0.4401720892713095,0.16375369723043828,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.5242966751918159,0.4731457800511509,0.0025575447570332483,,,
2019,0.5615888368221427,AOI-0020,подсолнечник,30.0,0,0,912.0,0,7452.0,576.0,0,0.6260162601626016,0.23577235772357724,0.13821138211382114,0.6260162601626016,0.23577235772357724,0.13821138211382114,,,,,,,0.39468638729115313,0.4374144070117776,0.1678992056970693,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.08885999133073255,0.12180320762895536,0.7893368010403121,,,
2019,0.6688567412051654,AOI-0020,подсолнечник,15.0,0,0,912.0,0,22819.0,153.0,0,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.015873015873015872,0.9682539682539683,0.015873015873015872,,,,,,,0.39468638729115313,0.4374144070117776,0.1678992056970693,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.44390243902439025,0.5544715447154471,0.0016260162601626016,,,
2019,0.2835871966232852,AOI-0020,подсолнечник,30.0,0,0,912.0,0,7452.0,576.0,0,0.008130081300813009,0.17073170731707318,0.8211382113821138,0.008130081300813009,0.17073170731707318,0.8211382113821138,,,,,,,0.39468638729115313,0.4374144070117776,0.1678992056970693,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.07152145643693109,0.16861725184221935,0.7598612917208496,,,
2019,0.3060854596434746,AOI-0020,подсолнечник,20.0,0,0,912.0,0,22819.0,169.0,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,0.30120481927710846,0.6867469879518072,0.012048192771084338,,,,,,,0.39468638729115313,0.4374144070117776,0.1678992056970693,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.5257731958762887,0.4727540500736377,0.0014727540500736377,,,
2019,0.2519327888437636,AOI-0020,подсолнечник,13.0,0,0,912.0,0,22819.0,92.0,0,0.8181818181818182,0.16363636363636364,0.01818181818181818,0.8181818181818182,0.16363636363636364,0.01818181818181818,,,,,,,0.39468638729115313,0.4374144070117776,0.1678992056970693,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.3261455525606469,0.6711590296495957,0.0026954177897574125,,,
2019,0.3390069640758912,AOI-0020,подсолнечник,14.0,0,0,912.0,0,22819.0,116.0,0,0.9661016949152543,0.016949152542372885,0.016949152542372885,0.9661016949152542,0.01694915254237288,0.01694915254237288,,,,,,,0.39468638729115313,0.4374144070117776,0.1678992056970693,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.3875802997858672,0.6102783725910065,0.0021413276231263384,,,
2019,0.2952267363954875,AOI-0020,подсолнечник,24.0,0,0,912.0,0,22819.0,103.0,0,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.9797979797979798,0.010101010101010102,0.010101010101010102,,,,,,,0.39468638729115313,0.4374144070117776,0.1678992056970693,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.763855421686747,0.23373493975903614,0.0024096385542168677,,,
2019,0.1937684349743581,AOI-0021,подсолнечник,19.0,0,0,913.0,0,22819.0,109.0,0,0.9746835443037976,0.012658227848101267,0.012658227848101267,0.9746835443037974,0.012658227848101266,0.012658227848101266,,,,,,,0.3920656634746922,0.43693570451436387,0.17099863201094392,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.6492027334851936,0.34851936218678814,0.002277904328018223,,,
2019,0.3641881846789064,AOI-0021,подсолнечник,13.0,0,0,913.0,0,22819.0,86.0,0,0.01818181818181818,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.9636363636363636,0.01818181818181818,,,,,,,0.3920656634746922,0.43693570451436387,0.17099863201094392,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.41786743515850144,0.579250720461095,0.002881844380403458,,,
2019,0.6313025393435276,AOI-0021,подсолнечник,17.0,0,0,913.0,0,22819.0,139.0,0,0.014084507042253521,0.971830985915493,0.014084507042253521,0.014084507042253521,0.971830985915493,0.014084507042253521,,,,,,,0.3920656634746922,0.43693570451436387,0.17099863201094392,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.5313059033989267,0.4669051878354204,0.0017889087656529517,,,
2019,0.7259257374894944,AOI-0021,подсолнечник,20.0,0,0,913.0,0,22819.0,169.0,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,0.30120481927710846,0.6867469879518072,0.012048192771084338,,,,,,,0.3920656634746922,0.43693570451436387,0.17099863201094392,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.5257731958762887,0.4727540500736377,0.0014727540500736377,,,
2019,0.7313721514390751,AOI-0021,подсолнечник,19.0,0,0,913.0,0,22819.0,117.0,0,0.16455696202531644,0.8227848101265823,0.012658227848101266,0.16455696202531644,0.8227848101265823,0.012658227848101266,,,,,,,0.3920656634746922,0.43693570451436387,0.17099863201094392,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.23142250530785563,0.7664543524416136,0.0021231422505307855,,,
2019,0.491215135260709,AOI-0021,подсолнечник,16.0,0,0,913.0,0,22819.0,130.0,0,0.13432835820895522,0.8507462686567164,0.014925373134328358,0.13432835820895522,0.8507462686567164,0.014925373134328358,,,,,,,0.3920656634746922,0.43693570451436387,0.17099863201094392,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.2237093690248566,0.7743785850860421,0.0019120458891013384,,,
2019,0.2976519096953107,AOI-0021,подсолнечник,14.0,0,0,913.0,0,22819.0,176.0,0,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.01694915254237288,0.9661016949152542,0.01694915254237288,,,,,,,0.3920656634746922,0.43693570451436387,0.17099863201094392,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.49929278642149927,0.49929278642149927,0.0014144271570014145,,,
2019,0.2066549060317666,AOI-0021,подсолнечник,26.0,0,0,913.0,0,22819.0,131.0,0,0.6074766355140188,0.383177570093458,0.009345794392523366,0.6074766355140186,0.38317757009345793,0.009345794392523364,,,,,,,0.3920656634746922,0.43693570451436387,0.17099863201094392,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.4876660341555977,0.5104364326375711,0.0018975332068311196,,,
2019,0.3026640997244398,AOI-0022,подсолнечник,19.0,0,0,921.0,0,22819.0,44.0,0,0.7721518987341772,0.21518987341772153,0.012658227848101266,0.7721518987341772,0.21518987341772153,0.012658227848101266,,,,,,,0.38757797667480337,0.446162191483591,0.16625983184160564,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.7877094972067039,0.20670391061452514,0.00558659217877095,,,
2019,0.7053973053808318,AOI-0022,подсолнечник,22.0,0,0,921.0,0,22819.0,94.0,0,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.978021978021978,0.01098901098901099,0.01098901098901099,,,,,,,0.38757797667480337,0.446162191483591,0.16625983184160564,,,,0.45869257989241774,0.541296464685196,1.0955422386310105e-05,0.49868073878627966,0.49868073878627966,0.002638522427440633,,,
2019,0.8513893283327654,AOI-0022,подсолнечник,30.0,0,0,921.0,0,7452.0,576.0,0,0.2032520325203252,0.008130081300813009,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.7886178861788617,,,,,,,0.38757797667480337,0.446162191483591,0.16625983184160564,,,,0.08698131562175036,0.1152930126463386,0.797725671731911,0.1270047680970958,0.0576506285218899,0.8153446033810143,,,
