protocol,candidate,n,rmse_pooled,mae_pooled,parts
exact_hidden_doy,factor_peer_w0.325,1114,0.07266782395783578,0.05199272682238737,6
exact_hidden_doy,factor_z_w0.325,1114,0.07278685977131329,0.05120421993711254,6
exact_hidden_doy,factor_peer_w0.350,1114,0.07424090795884107,0.05320610420164898,6
exact_hidden_doy,factor_z_w0.350,1114,0.07439620677604514,0.052356889397174394,6
exact_hidden_doy,factor_peer_w0.375,1114,0.0759003936996223,0.054441515261460134,6
exact_hidden_doy,factor_z_w0.375,1114,0.07609438637512304,0.053554209241381504,6
exact_hidden_doy,factor_abs_w0.100,1114,0.0765616413331255,0.057356501750620584,6
exact_hidden_doy,factor_robust_w0.100,1114,0.07695074679613183,0.05767872699644269,6
exact_hidden_doy,factor_peer_w0.400,1114,0.07764074115038234,0.05572230771673365,6
exact_hidden_doy,factor_z_w0.400,1114,0.07787558745072921,0.05478410181153182,6
exact_hidden_doy,factor_peer_w0.425,1114,0.07945663712001748,0.05705612478057869,6
exact_hidden_doy,factor_z_w0.425,1114,0.07973424629124581,0.05606318339351495,6
exact_hidden_doy,factor_peer_w0.450,1114,0.08134302214622995,0.058409186986801545,6
exact_hidden_doy,factor_z_w0.450,1114,0.0816650743605682,0.05739333084477796,6
exact_hidden_doy,factor_abs_w0.125,1114,0.08324438357846185,0.06386566510443197,6
exact_hidden_doy,factor_peer_w0.475,1114,0.08329510726783676,0.059797893030127794,6
exact_hidden_doy,factor_z_w0.475,1114,0.08366307510992192,0.0587604801410024,6
exact_hidden_doy,factor_robust_w0.125,1114,0.08377521542872193,0.06431400029408071,6
exact_hidden_doy,factor_peer_w0.500,1114,0.08530838241965007,0.061240348256750246,6
exact_hidden_doy,factor_z_w0.500,1114,0.0857235517884493,0.06017316590027423,6
exact_hidden_doy,factor_abs_w0.150,1114,0.09072228966295384,0.07108198226499979,6
exact_hidden_doy,factor_robust_w0.150,1114,0.09139867314708769,0.07166317446905424,6
exact_hidden_doy,factor_abs_w0.175,1114,0.09881500015996855,0.0787443824687972,6
exact_hidden_doy,factor_robust_w0.175,1114,0.09963789254716598,0.07948271297977318,6
exact_hidden_doy,factor_abs_w0.200,1114,0.10738360509004684,0.08673546678660982,6
exact_hidden_doy,factor_robust_w0.200,1114,0.10835249537830699,0.08759385164495646,6
exact_hidden_doy,factor_abs_w0.225,1114,0.11632298568318543,0.09502403064097732,6
exact_hidden_doy,factor_robust_w0.225,1114,0.1174366992189601,0.09605686926711035,6
exact_hidden_doy,factor_abs_w0.250,1114,0.12555396976981995,0.10360365496742144,6
exact_hidden_doy,factor_robust_w0.250,1114,0.1268110990310233,0.10479165036375372,6
exact_hidden_doy,factor_abs_w0.275,1114,0.1350167605235218,0.11238718219265936,6
exact_hidden_doy,factor_robust_w0.275,1114,0.13641588176140093,0.11370551991027332,6
exact_hidden_doy,factor_abs_w0.300,1114,0.14466587673036818,0.12125907865300078,6
exact_hidden_doy,factor_robust_w0.300,1114,0.14620565037404698,0.1227210531611008,6
exact_hidden_doy,factor_abs_w0.325,1114,0.1544664045307619,0.13024456675320772,6
exact_hidden_doy,factor_robust_w0.325,1114,0.15614561489561152,0.131882853126556,6
exact_hidden_doy,factor_abs_w0.350,1114,0.16439126600203186,0.13936400496728704,6
exact_hidden_doy,factor_robust_w0.350,1114,0.16620883053024657,0.14120494805349976,6
exact_hidden_doy,factor_abs_w0.375,1114,0.1744192378077471,0.14862080155130375,6
exact_hidden_doy,factor_robust_w0.375,1114,0.17637420187376843,0.15064787839646154,6
exact_hidden_doy,factor_abs_w0.400,1114,0.1845335109613291,0.15794863716588578,6
exact_hidden_doy,factor_robust_w0.400,1114,0.18662503656331444,0.16014633146593757,6
exact_hidden_doy,factor_abs_w0.425,1114,0.1947206378086036,0.16732910552614944,6
exact_hidden_doy,factor_robust_w0.425,1114,0.19694799035070432,0.16970122419280714,6
exact_hidden_doy,factor_abs_w0.450,1114,0.2049697560130729,0.1767484198300309,6
exact_hidden_doy,factor_robust_w0.450,1114,0.20733229121238397,0.17929624528272398,6
exact_hidden_doy,factor_abs_w0.475,1114,0.21527201151594885,0.18620421771775497,6
exact_hidden_doy,factor_robust_w0.475,1114,0.2177691633378002,0.18892463801243384,6
exact_hidden_doy,factor_abs_w0.500,1114,0.2256201253762213,0.1957206397467931,6
exact_hidden_doy,factor_robust_w0.500,1114,0.22825139532451325,0.19858596256899427,6
random_private_like,factor_abs_w0.000,7932,0.06944909527214516,0.04255656913985455,3
random_private_like,factor_z_w0.000,7932,0.06944909527214516,0.04255656913985455,3
random_private_like,factor_robust_w0.000,7932,0.06944909527214516,0.04255656913985455,3
random_private_like,factor_peer_w0.000,7932,0.06944909527214516,0.04255656913985455,3
random_private_like,factor_z_w0.025,7932,0.06948788456313873,0.042848623293490956,3
random_private_like,factor_peer_w0.025,7932,0.06952232838322589,0.04289399594682436,3
random_private_like,factor_z_w0.050,7932,0.06971452451633256,0.04335539295641836,3
random_private_like,factor_peer_w0.050,7932,0.06977274573484497,0.043449169061167074,3
random_private_like,factor_z_w0.075,7932,0.07012719384485748,0.04405179122434912,3
random_private_like,factor_peer_w0.075,7932,0.07019845115657598,0.04419177074853588,3
random_private_like,factor_abs_w0.025,7932,0.070346558108579,0.04413857522621753,3
random_private_like,factor_robust_w0.025,7932,0.0703552317119927,0.04414145008360339,3
random_private_like,factor_z_w0.100,7932,0.07072263615779423,0.04485368347789268,3
random_private_like,factor_peer_w0.100,7932,0.07079628264276076,0.045058181911155716,3
random_private_like,factor_z_w0.125,7932,0.07149628503774803,0.04578711561100913,3
random_private_like,factor_peer_w0.125,7932,0.07156192647723915,0.046043812848558296,3
random_private_like,factor_z_w0.150,7932,0.07244243123907236,0.04684539846440657,3
random_private_like,factor_peer_w0.150,7932,0.07249006552681905,0.04715005412780298,3
random_private_like,factor_abs_w0.050,7932,0.07290203339203248,0.047365704318919497,3
random_private_like,factor_robust_w0.050,7932,0.07291128972894091,0.04736547643135856,3
random_private_like,factor_z_w0.175,7932,0.07355441845323898,0.04800289290440835,3
random_private_like,factor_peer_w0.175,7932,0.07357455044293433,0.048350924765048764,3
random_private_like,factor_peer_w0.200,7932,0.07480858199114511,0.049636785841688694,3
random_private_like,factor_z_w0.200,7932,0.07482485325544101,0.049230177502193544,3
random_private_like,factor_peer_w0.225,7932,0.0761848935158441,0.05099088845744307,3
random_private_like,factor_z_w0.225,7932,0.07624581572742221,0.05052339784807148,3
random_private_like,factor_abs_w0.075,7932,0.0769505135722141,0.05190899477155999,3
random_private_like,factor_robust_w0.075,7932,0.07695303409344971,0.051899203908869505,3
random_private_like,factor_peer_w0.250,7932,0.07769592430986166,0.05241840802690862,3
random_private_like,factor_z_w0.250,7932,0.0778090594193209,0.0518960312986907,3
random_private_like,factor_peer_w0.275,7932,0.07933397697428027,0.053911507852601334,3
random_private_like,factor_z_w0.275,7932,0.07950619221190534,0.05333402038013649,3
random_private_like,factor_peer_w0.300,7932,0.08109135431472417,0.055467156479949445,3
random_private_like,factor_z_w0.300,7932,0.08132883272795148,0.05482281933511543,3
random_private_like,factor_robust_w0.100,7932,0.08226176808213155,0.057509727202418856,3
random_private_like,factor_abs_w0.100,7932,0.08227188728069354,0.05753319921415222,3
random_private_like,factor_peer_w0.325,7932,0.08296047360330862,0.057083845558413754,3
random_private_like,factor_z_w0.325,7932,0.0832687397904125,0.056365770708390946,3
random_private_like,factor_peer_w0.350,7932,0.08493395793334386,0.058744822323437446,3
random_private_like,factor_z_w0.350,7932,0.08531791476714246,0.05797313608721283,3
random_private_like,factor_peer_w0.375,7932,0.08700470581416508,0.06044854417075849,3
random_private_like,factor_z_w0.375,7932,0.08746867836363474,0.059620462880268926,3
random_private_like,factor_robust_w0.125,7932,0.08861006300285455,0.06397353744113908,3
random_private_like,factor_abs_w0.125,7932,0.08863719403157984,0.06402811441470777,3
random_private_like,factor_peer_w0.400,7932,0.08916594109436868,0.0621891870023569,3
random_private_like,factor_z_w0.400,7932,0.08971372453357529,0.06130269124763591,3
random_private_like,factor_peer_w0.425,7932,0.09141124582089485,0.06395603532451395,3
random_private_like,factor_z_w0.425,7932,0.09204615475525915,0.06301733724423948,3
random_private_like,factor_peer_w0.450,7932,0.09373457882585452,0.06575164287890112,3
random_private_like,factor_z_w0.450,7932,0.09445949608858627,0.06476593008709354,3
random_private_like,factor_robust_w0.150,7932,0.09579145989232025,0.0711381602545113,3
random_private_like,factor_abs_w0.150,7932,0.09583865465573833,0.07119016627487912,3
random_private_like,factor_peer_w0.475,7932,0.09613028277624712,0.06757858769935265,3
random_private_like,factor_z_w0.475,7932,0.09694770630565645,0.06655460986093754,3
random_private_like,factor_peer_w0.500,7932,0.09859308220900062,0.06943410921718557,3
random_private_like,factor_z_w0.500,7932,0.09950516908725714,0.06837345960217014,3
random_private_like,factor_robust_w0.175,7932,0.10363291010482549,0.07877391575238542,3
random_private_like,factor_abs_w0.175,7932,0.10370221848165527,0.07882022791859622,3
random_private_like,factor_robust_w0.200,7932,0.11199585738253162,0.0867899376146876,3
random_private_like,factor_abs_w0.200,7932,0.11208862271068012,0.08681943931956773,3
random_private_like,factor_robust_w0.225,7932,0.12077201592447889,0.09515537088176171,3
random_private_like,factor_abs_w0.225,7932,0.12088910370956761,0.09516357258703459,3
random_private_like,factor_robust_w0.250,7932,0.129877647559684,0.1037552649980572,3
random_private_like,factor_abs_w0.250,7932,0.13001960729671944,0.10374854111192569,3
random_private_like,factor_robust_w0.275,7932,0.13924813315220103,0.11255178264678613,3
random_private_like,factor_abs_w0.275,7932,0.13941530762024962,0.11252777496066231,3
random_private_like,factor_robust_w0.300,7932,0.14883345585811475,0.12150320194420995,3
random_private_like,factor_abs_w0.300,7932,0.1490260532506638,0.12146135627280666,3
random_private_like,factor_robust_w0.325,7932,0.15859466675940392,0.1305827105113104,3
random_private_like,factor_abs_w0.325,7932,0.15881280781931809,0.1305105722625287,3
random_private_like,factor_robust_w0.350,7932,0.1685012012181043,0.13978130220757026,3
random_private_like,factor_abs_w0.350,7932,0.1687449499653451,0.13968557614673663,3
random_private_like,factor_robust_w0.375,7932,0.17852886893979478,0.14907469570104417,3
random_private_like,factor_abs_w0.375,7932,0.1787982527362141,0.14893988827366805,3
random_private_like,factor_robust_w0.400,7932,0.18865835529724487,0.15844353021253946,3
random_private_like,factor_abs_w0.400,7932,0.18895337799469092,0.15826618145540486,3
random_private_like,factor_robust_w0.425,7932,0.19887410275740086,0.16786384971761506,3
random_private_like,factor_abs_w0.425,7932,0.19919475334719827,0.16764176996635358,3
random_private_like,factor_robust_w0.450,7932,0.2091634724736173,0.17732718573909348,3
random_private_like,factor_abs_w0.450,7932,0.20950973079516588,0.17705987973141113,3
random_private_like,factor_robust_w0.475,7932,0.21951611201103857,0.18680907133771352,3
random_private_like,factor_abs_w0.475,7932,0.21988795252591672,0.18650462630391065,3
random_private_like,factor_robust_w0.500,7932,0.22992347508078562,0.19631992251963376,3
random_private_like,factor_abs_w0.500,7932,0.23032086936615587,0.1959878546739471,3
