anon_polygon_id,date,crop_type,pred,truth,err,abs_err,source,year,gap_days,bracket_days,edge,run_len
AOI-0008,2019-09-30,озимая пшеница,0.3075520895075604,0.3700481404958678,-0.062496050988307406,0.062496050988307406,modis,2019,5.0,15.0,False,1
AOI-0008,2019-10-16,озимая пшеница,0.3398906975494663,0.3880512396694215,-0.048160542119955185,0.048160542119955185,modis,2019,3.0,7.0,False,1
AOI-0011,2019-04-07,озимая пшеница,0.385847131209892,0.3382590709728869,0.047588060237005125,0.047588060237005125,modis,2019,1.0,15.0,False,1
AOI-0011,2019-04-23,озимая пшеница,0.2928906087783048,0.253966242124564,0.03892436665374083,0.03892436665374083,s2,2019,2.0,4.0,False,1
AOI-0011,2019-04-28,озимая пшеница,0.2883953627362893,0.2786232952324141,0.009772067503875215,0.009772067503875215,s2,2019,2.0,10.0,False,1
AOI-0011,2019-07-12,озимая пшеница,0.32816487042606957,0.3138876594896333,0.014277210936436247,0.014277210936436247,modis,2019,2.0,7.0,False,1
AOI-0011,2019-08-06,озимая пшеница,0.3495900640538104,0.3170344656770985,0.0325555983767119,0.0325555983767119,s2,2019,1.0,6.0,False,1
AOI-0011,2019-08-14,озимая пшеница,0.32633695796972956,0.3801486586350469,-0.05381170066531732,0.05381170066531732,s2,2019,1.0,2.0,False,1
AOI-0011,2019-08-19,озимая пшеница,0.2503868932888295,0.2258932122279706,0.02449368106085892,0.02449368106085892,s2,2019,2.0,6.0,False,1
AOI-0011,2019-09-30,озимая пшеница,0.2670407436812005,0.3405341706539076,-0.07349342697270711,0.07349342697270711,modis,2019,2.0,7.0,False,1
AOI-0015,2019-05-27,озимая пшеница,0.6580813628506019,0.7729414204308778,-0.11486005758027584,0.11486005758027584,landsat,2019,1.0,3.0,False,1
AOI-0015,2019-06-07,озимая пшеница,0.6930739993998705,0.7532304608734582,-0.060156461473587775,0.060156461473587775,s2,2019,2.0,5.0,False,1
AOI-0015,2019-07-05,озимая пшеница,0.4812982536128368,0.4604503486015336,0.02084790501130318,0.02084790501130318,s2,2019,1.0,4.0,False,1
AOI-0015,2019-10-13,озимая пшеница,0.23458624610516587,0.2271962348417911,0.007390011263374768,0.007390011263374768,s2,2019,2.0,5.0,False,1
AOI-0015,2019-10-16,озимая пшеница,0.3142397302754373,0.4111288959323824,-0.09688916565694511,0.09688916565694511,modis,2019,1.0,2.0,False,1
AOI-0019,2019-04-28,подсолнечник,0.6211342362007564,0.6363705094371298,-0.015236273236373443,0.015236273236373443,s2,2019,2.0,6.0,False,1
AOI-0019,2019-05-25,подсолнечник,0.800433545109071,0.8708714183509214,-0.07043787324185036,0.07043787324185036,modis,2019,2.0,6.0,False,1
AOI-0019,2019-06-15,подсолнечник,0.6173716514771269,0.6882963324492058,-0.07092468097207894,0.07092468097207894,s2,2019,2.0,5.0,False,1
AOI-0019,2019-06-27,подсолнечник,0.36061144866263295,0.3132262602770251,0.047385188385607846,0.047385188385607846,s2,2019,1.0,2.0,False,1
AOI-0019,2019-07-14,подсолнечник,0.2744118482122819,0.3595298739971387,-0.08511802578485683,0.08511802578485683,landsat,2019,2.0,5.0,False,1
AOI-0019,2019-08-14,подсолнечник,0.24993125219776435,0.2371452129240989,0.01278603927366545,0.01278603927366545,s2,2019,1.0,2.0,False,1
AOI-0019,2019-08-31,подсолнечник,0.1805509520956161,0.1750671595679622,0.005483792527653908,0.005483792527653908,s2,2019,1.0,4.0,False,1
AOI-0019,2019-09-15,подсолнечник,0.18114117485247275,0.1445492781495866,0.03659189670288615,0.03659189670288615,s2,2019,1.0,2.0,False,1
AOI-0019,2019-09-23,подсолнечник,0.15722386736676508,-0.0016985511856338,0.1589224185523989,0.1589224185523989,s2,2019,2.0,7.0,False,1
AOI-0020,2019-04-23,подсолнечник,0.5814542219639882,0.5615888368221427,0.01986538514184555,0.01986538514184555,s2,2019,2.0,4.0,False,1
AOI-0020,2019-06-11,подсолнечник,0.7414350995337851,0.6688567412051654,0.0725783583286197,0.0725783583286197,landsat,2019,1.0,2.0,False,1
AOI-0020,2019-07-12,подсолнечник,0.30926913075306584,0.2835871966232852,0.025681934129780648,0.025681934129780648,modis,2019,2.0,7.0,False,1
AOI-0020,2019-07-29,подсолнечник,0.30458184757034695,0.3060854596434746,-0.001503612073127658,0.001503612073127658,landsat,2019,1.0,4.0,False,2
AOI-0020,2019-07-30,подсолнечник,0.2933595914284217,0.2519327888437636,0.04142680258465814,0.04142680258465814,s2,2019,2.0,4.0,False,2
AOI-0020,2019-08-19,подсолнечник,0.31196449889791,0.3390069640758912,-0.0270424651779812,0.0270424651779812,s2,2019,2.0,6.0,False,1
AOI-0020,2019-10-13,подсолнечник,0.28298215375348174,0.2952267363954875,-0.012244582642005786,0.012244582642005786,s2,2019,2.0,5.0,False,1
AOI-0021,2019-04-28,подсолнечник,0.2261281189137618,0.1937684349743581,0.032359683939403694,0.032359683939403694,s2,2019,2.0,6.0,False,1
AOI-0021,2019-05-27,подсолнечник,0.3726482010114683,0.3641881846789064,0.008460016332561882,0.008460016332561882,landsat,2019,1.0,3.0,False,1
AOI-0021,2019-07-06,подсолнечник,0.6517290217851526,0.6313025393435276,0.020426482441624927,0.020426482441624927,landsat,2019,1.0,2.0,False,1
AOI-0021,2019-07-29,подсолнечник,0.6668710144095357,0.7259257374894944,-0.05905472307995874,0.05905472307995874,landsat,2019,1.0,2.0,False,1
AOI-0021,2019-08-07,подсолнечник,0.7163899467444681,0.7313721514390751,-0.014982204694606982,0.014982204694606982,landsat,2019,1.0,3.0,False,1
AOI-0021,2019-08-22,подсолнечник,0.41174944266391367,0.491215135260709,-0.07946569259679531,0.07946569259679531,landsat,2019,1.0,2.0,False,1
AOI-0021,2019-08-30,подсолнечник,0.3077954957036064,0.2976519096953107,0.010143586008295735,0.010143586008295735,landsat,2019,1.0,2.0,False,1
AOI-0021,2019-09-15,подсолнечник,0.24646058163749626,0.2066549060317666,0.03980567560572967,0.03980567560572967,s2,2019,1.0,2.0,False,1
AOI-0022,2019-04-01,подсолнечник,0.3066541357701099,0.3026640997244398,0.003990036045670109,0.003990036045670109,s2,2019,5.0,inf,True,1
AOI-0022,2019-05-06,подсолнечник,0.7439728312116889,0.7053973053808318,0.038575525830857105,0.038575525830857105,s2,2019,2.0,6.0,False,1
AOI-0022,2019-05-25,подсолнечник,0.8135098021583593,0.8513893283327654,-0.03787952617440604,0.03787952617440604,modis,2019,2.0,6.0,False,1
AOI-0022,2019-05-28,подсолнечник,0.821344820797632,0.8488924524552622,-0.02754763165763019,0.02754763165763019,s2,2019,1.0,4.0,False,1
AOI-0022,2019-07-17,подсолнечник,0.18193801012063698,0.1554515849333774,0.026486425187259577,0.026486425187259577,s2,2019,3.0,6.0,False,1
AOI-0022,2019-08-31,подсолнечник,0.13609994837647604,0.1414208655955029,-0.0053209172190268605,0.0053209172190268605,s2,2019,1.0,4.0,False,1
AOI-0022,2019-09-23,подсолнечник,0.17056706507972447,0.0566362368828417,0.11393082819688277,0.11393082819688277,s2,2019,2.0,7.0,False,1
AOI-0022,2019-09-30,подсолнечник,0.2559728284479478,0.0410535978879227,0.21491923056002507,0.21491923056002507,s2,2019,2.0,7.0,False,1
AOI-0023,2019-06-27,подсолнечник,0.2573784165690183,0.1943091391890072,0.06306927738001109,0.06306927738001109,s2,2019,1.0,2.0,False,1
AOI-0023,2019-07-05,подсолнечник,0.17870014394935585,0.1874288847491599,-0.008728740799804041,0.008728740799804041,s2,2019,1.0,4.0,False,1
AOI-0023,2019-07-14,подсолнечник,0.2117117851113533,0.253412988156075,-0.04170120304472169,0.04170120304472169,landsat,2019,2.0,5.0,False,1
AOI-0023,2019-08-14,подсолнечник,0.16356509696811933,0.1513333151735208,0.012231781794598523,0.012231781794598523,s2,2019,1.0,2.0,False,1
AOI-0023,2019-08-22,подсолнечник,0.1860013150705552,0.2142344542389068,-0.0282331391683516,0.0282331391683516,landsat,2019,1.0,2.0,False,1
AOI-0023,2019-08-30,подсолнечник,0.1936651225537467,0.1940353323960467,-0.00037020984229999,0.00037020984229999,landsat,2019,1.0,2.0,False,1
AOI-0023,2019-09-23,подсолнечник,0.14238215604062016,0.1037876427743138,0.03859451326630635,0.03859451326630635,s2,2019,2.0,7.0,False,1
AOI-0023,2019-10-17,подсолнечник,0.41731018885078097,0.48753518334857,-0.07022499449778902,0.07022499449778902,landsat,2019,1.0,4.0,False,1
AOI-0026,2019-04-07,озимая пшеница,0.4940905864265005,0.6619881601202784,-0.1678975736937779,0.1678975736937779,modis,2019,1.0,5.0,False,1
AOI-0026,2019-05-09,озимая пшеница,0.7460521223481403,0.8179629580905844,-0.07191083574244406,0.07191083574244406,modis,2019,2.0,5.0,False,1
AOI-0026,2019-07-12,озимая пшеница,0.2681981693381103,0.2481466453674122,0.020051523970698093,0.020051523970698093,modis,2019,3.0,10.0,False,1
AOI-0026,2019-08-19,озимая пшеница,0.15596564591028197,0.134941405808648,0.02102424010163398,0.02102424010163398,s2,2019,3.0,8.0,False,1
AOI-0026,2019-09-23,озимая пшеница,0.12966861404811617,0.099913468019304,0.02975514602881217,0.02975514602881217,s2,2019,5.0,13.0,False,1
AOI-0026,2019-09-30,озимая пшеница,0.20341676327420566,0.2655730877654577,-0.062156324491252024,0.062156324491252024,modis,2019,2.0,11.0,False,1
AOI-0027,2019-06-27,озимая пшеница,0.6346751320536884,0.7150158561266042,-0.08034072407291581,0.08034072407291581,landsat,2019,1.0,4.0,False,1
AOI-0027,2019-07-05,озимая пшеница,0.5875805567019958,0.693716494691359,-0.10613593798936316,0.10613593798936316,s2,2019,5.0,20.0,False,1
AOI-0027,2019-07-12,озимая пшеница,0.5916047551743522,0.4653957489878543,0.12620900618649789,0.12620900618649789,modis,2019,8.0,20.0,False,1
AOI-0027,2019-07-29,озимая пшеница,0.5332074554311652,0.5177432698773123,0.015464185553852872,0.015464185553852872,landsat,2019,1.0,9.0,False,1
AOI-0027,2019-08-19,озимая пшеница,0.46646994866664354,0.483208073957492,-0.01673812529084845,0.01673812529084845,s2,2019,3.0,8.0,False,1
AOI-0027,2019-08-30,озимая пшеница,0.3888824488949428,0.3724090090132311,0.016473439881711682,0.016473439881711682,landsat,2019,1.0,5.0,False,1
AOI-0027,2019-10-16,озимая пшеница,0.30541404578952175,0.399048987854251,-0.09363494206472928,0.09363494206472928,modis,2019,1.0,4.0,False,1
AOI-0030,2019-04-21,озимая пшеница,0.4246826994449872,0.4435054307812122,-0.018822731336224974,0.018822731336224974,s2,2019,2.0,12.0,False,1
AOI-0030,2019-06-10,озимая пшеница,0.7671672945525321,0.8508944013371633,-0.08372710678463124,0.08372710678463124,s2,2019,1.0,6.0,False,1
AOI-0033,2019-04-28,пастбища/зерновые,0.23854230431878112,0.218487996791315,0.02005430752746612,0.02005430752746612,s2,2019,1.0,7.0,False,1
AOI-0033,2019-05-20,пастбища/зерновые,0.20572693329051922,0.1325213769935487,0.07320555629697051,0.07320555629697051,s2,2019,1.0,3.0,False,1
AOI-0033,2019-06-10,пастбища/зерновые,0.1774875622013047,0.2431681398737251,-0.06568057767242039,0.06568057767242039,modis,2019,1.0,3.0,False,1
AOI-0033,2019-06-22,пастбища/зерновые,0.14576321184368402,0.1333440996216938,0.012419112221990214,0.012419112221990214,s2,2019,3.0,7.0,False,1
AOI-0035,2019-05-20,пастбища/зерновые,0.8434411009502963,0.9313619551436286,-0.08792085419333229,0.08792085419333229,s2,2019,1.0,3.0,False,1
AOI-0035,2019-06-10,пастбища/зерновые,0.37427453619973294,0.3115341448382127,0.06274039136152026,0.06274039136152026,modis,2019,1.0,3.0,False,1
AOI-0035,2019-08-31,пастбища/зерновые,0.18734352422977577,0.1959110160330841,-0.008567491803308347,0.008567491803308347,s2,2019,1.0,3.0,False,1
AOI-0035,2019-10-02,пастбища/зерновые,0.21983114958243055,0.1280556776581671,0.09177547192426344,0.09177547192426344,s2,2019,1.0,3.0,False,1
AOI-0037,2019-04-07,зерновые,0.4181788180485071,0.4994837522441652,-0.0813049341956581,0.0813049341956581,modis,2019,2.0,5.0,False,1
AOI-0037,2019-06-30,зерновые,0.2506915634851998,0.2976645468858035,-0.04697298340060374,0.04697298340060374,landsat,2019,2.0,5.0,False,1
AOI-0037,2019-07-23,зерновые,0.294514206550617,0.3164480599110276,-0.021933853360410593,0.021933853360410593,landsat,2019,4.0,9.0,False,1
AOI-0037,2019-08-09,зерновые,0.380547877537299,0.3919871982312063,-0.011439320693907296,0.011439320693907296,landsat,2019,1.0,3.0,False,1
AOI-0037,2019-08-16,зерновые,0.35356741406142583,0.3592600460964179,-0.00569263203499204,0.00569263203499204,landsat,2019,2.0,5.0,False,1
AOI-0037,2019-09-12,зерновые,0.2335652218953558,0.2260469527232014,0.007518269172154396,0.007518269172154396,s2,2019,2.0,4.0,False,1
AOI-0037,2019-09-30,зерновые,0.31841736320730807,0.2622974361728017,0.056119927034506356,0.056119927034506356,s2,2019,2.0,7.0,False,1
AOI-0038,2019-04-07,зерновые,0.4427761479937161,0.4594056593253415,-0.01662951133162538,0.01662951133162538,modis,2019,2.0,5.0,False,1
AOI-0038,2019-04-25,зерновые,0.4813882277779431,0.4544767433420699,0.026911484435873212,0.026911484435873212,s2,2019,1.0,3.0,False,1
AOI-0038,2019-06-14,зерновые,0.18643563755294854,0.1839786242789686,0.00245701327397993,0.00245701327397993,s2,2019,1.0,6.0,False,1
AOI-0038,2019-07-15,зерновые,0.19237233979682689,0.1702178572326434,0.02215448256418348,0.02215448256418348,landsat,2019,1.0,3.0,False,1
AOI-0038,2019-09-02,зерновые,0.2647556710493126,0.2843982753351929,-0.019642604285880327,0.019642604285880327,s2,2019,1.0,4.0,False,1
AOI-0038,2019-10-16,зерновые,0.4076222281783555,0.4691117368274325,-0.06148950864907704,0.06148950864907704,modis,2019,1.0,2.0,False,1
AOI-0040,2019-07-08,зерновые,0.20346656921860207,0.17646706531248,0.026999503906122074,0.026999503906122074,landsat,2019,1.0,5.0,False,1
AOI-0040,2019-09-12,зерновые,0.22496645853471536,0.2263075840207138,-0.0013411254859984345,0.0013411254859984345,s2,2019,2.0,4.0,False,1
AOI-0040,2019-09-30,зерновые,0.2934888686408187,0.2176700269140267,0.07581884172679199,0.07581884172679199,s2,2019,3.0,8.0,False,1
AOI-0040,2019-10-02,зерновые,0.2602736238648792,0.2269912383875581,0.03328238547732107,0.03328238547732107,s2,2019,1.0,8.0,False,1
AOI-0041,2019-04-23,зерновые,0.4999921101032365,0.4809626986715942,0.01902941143164233,0.01902941143164233,s2,2019,2.0,5.0,False,1
AOI-0041,2019-05-20,зерновые,0.6160682182316654,0.6339954904359074,-0.017927272204242062,0.017927272204242062,s2,2019,1.0,3.0,False,1
AOI-0041,2019-06-22,зерновые,0.34630981030615465,0.3746414300807173,-0.028331619774562666,0.028331619774562666,s2,2019,1.0,5.0,False,1
AOI-0041,2019-06-27,зерновые,0.3135504340846409,0.324708557399058,-0.011158123314417123,0.011158123314417123,s2,2019,1.0,4.0,False,1
AOI-0041,2019-07-23,зерновые,0.3617057679581693,0.4024308224820612,-0.04072505452389191,0.04072505452389191,landsat,2019,4.0,9.0,False,1
AOI-0041,2019-09-30,зерновые,0.37263495558442755,0.3208496293314831,0.051785326252944464,0.051785326252944464,s2,2019,2.0,7.0,False,1
AOI-0043,2019-05-31,зерновые,0.20715806854153443,0.2043836838205105,0.002774384721023926,0.002774384721023926,s2,2019,2.0,5.0,False,1
AOI-0043,2019-06-15,зерновые,0.18557059687279331,0.192033646627857,-0.006463049755063677,0.006463049755063677,s2,2019,3.0,8.0,False,1
AOI-0043,2019-06-25,зерновые,0.1732491163307535,0.1499308213435482,0.02331829498720528,0.02331829498720528,s2,2019,1.0,6.0,False,1
AOI-0043,2019-07-07,зерновые,0.16844343032208972,0.1741093322638246,-0.0056659019417348855,0.0056659019417348855,s2,2019,1.0,6.0,False,1
AOI-0043,2019-10-13,зерновые,0.37459576154897223,0.3881465970854308,-0.013550835536458583,0.013550835536458583,s2,2019,3.0,6.0,False,1
AOI-0043,2019-10-15,зерновые,0.40324638452141454,0.4185854166022403,-0.015339032080825765,0.015339032080825765,s2,2019,1.0,6.0,False,1
AOI-0045,2019-04-26,зерновые,0.21633006537953567,0.1869583037617741,0.02937176161776156,0.02937176161776156,landsat,2019,1.0,8.0,False,1
AOI-0045,2019-06-27,зерновые,0.16605144149101705,0.1472725525453537,0.018778888945663347,0.018778888945663347,s2,2019,1.0,2.0,False,1
AOI-0045,2019-07-31,зерновые,0.2212214125061485,0.1895989558521099,0.031622456654038594,0.031622456654038594,landsat,2019,1.0,4.0,False,1
AOI-0045,2019-08-13,зерновые,0.24190053958161994,0.327380345768881,-0.08547980618726103,0.08547980618726103,modis,2019,2.0,10.0,False,1
AOI-0045,2019-08-15,зерновые,0.20549876953848845,0.2207956626239985,-0.01529689308551005,0.01529689308551005,landsat,2019,4.0,10.0,False,2
AOI-0045,2019-08-16,зерновые,0.16340784176938813,0.1539181274358113,0.009489714333576843,0.009489714333576843,s2,2019,5.0,10.0,False,2
AOI-0045,2019-09-30,зерновые,0.2646005401990651,0.296829517743403,-0.0322289775443379,0.0322289775443379,modis,2019,2.0,7.0,False,1
AOI-0045,2019-10-15,зерновые,0.2898145306765117,0.2280834337326083,0.061731096943903385,0.061731096943903385,s2,2019,1.0,5.0,False,1
AOI-0048,2019-04-07,зерновые,0.4272353733306907,0.4942191256090959,-0.0669837522784052,0.0669837522784052,modis,2019,2.0,8.0,False,1
AOI-0048,2019-05-09,зерновые,0.7368989869575967,0.7954027612344341,-0.058503774276837395,0.058503774276837395,modis,2019,1.0,3.0,False,1
AOI-0048,2019-09-17,зерновые,0.24577731601807884,0.2595341508403641,-0.013756834822285235,0.013756834822285235,landsat,2019,1.0,9.0,False,1
AOI-0050,2019-05-25,озимая пшеница,0.7728190819335368,0.8470981132075472,-0.07427903127401048,0.07427903127401048,modis,2019,4.0,10.0,False,1
AOI-0050,2019-06-27,озимая пшеница,0.7129459958375568,0.7382628434728762,-0.025316847635319384,0.025316847635319384,landsat,2019,1.0,4.0,False,1
AOI-0050,2019-08-09,озимая пшеница,0.62075496316965,0.5769232710834571,0.043831692086192864,0.043831692086192864,s2,2019,3.0,8.0,False,1
AOI-0050,2019-08-13,озимая пшеница,0.5484936896390719,0.5376066926289417,0.010886997010130184,0.010886997010130184,landsat,2019,1.0,8.0,False,1
AOI-0050,2019-09-07,озимая пшеница,0.3726878831182513,0.4763262770194513,-0.1036383939012,0.1036383939012,landsat,2019,4.0,10.0,False,1
AOI-0050,2019-09-30,озимая пшеница,0.37448270157935887,0.5301981132075472,-0.1557154116281883,0.1557154116281883,modis,2019,7.0,16.0,False,1
AOI-0050,2019-10-17,озимая пшеница,0.34752246117728197,0.3297646235449814,0.0177578376323006,0.0177578376323006,landsat,2019,1.0,2.0,False,1
AOI-0050,2019-10-28,озимая пшеница,0.35237429613837634,0.2301302945709165,0.12224400156745985,0.12224400156745985,s2,2019,3.0,inf,True,1
AOI-0052,2019-06-11,озимая пшеница,0.5591525313409593,0.4577568739805033,0.10139565736045603,0.10139565736045603,landsat,2019,1.0,5.0,False,1
AOI-0052,2019-07-05,озимая пшеница,0.21458551616427382,0.1621346700882218,0.05245084607605202,0.05245084607605202,s2,2019,1.0,8.0,False,1
AOI-0052,2019-08-22,озимая пшеница,0.17107332524642246,0.2119545594761346,-0.04088123422971213,0.04088123422971213,landsat,2019,1.0,3.0,False,1
AOI-0052,2019-09-14,озимая пшеница,0.2094112631032435,0.2035666603167425,0.0058446027865010075,0.0058446027865010075,landsat,2019,1.0,2.0,False,1
AOI-0052,2019-10-17,озимая пшеница,0.1918388781905384,0.1615054370489272,0.03033344114161121,0.03033344114161121,landsat,2019,1.0,2.0,False,1
AOI-0053,2019-04-11,озимая пшеница,0.358565961502873,0.220253495469372,0.138312466033501,0.138312466033501,s2,2019,4.0,14.0,False,1
AOI-0053,2019-04-23,озимая пшеница,0.446866165970091,0.4467386725454351,0.00012749342465590008,0.00012749342465590008,landsat,2019,1.0,3.0,False,1
AOI-0053,2019-06-26,озимая пшеница,0.5232485904009654,0.5256924905903824,-0.002443900189416981,0.002443900189416981,landsat,2019,1.0,2.0,False,1
AOI-0053,2019-07-28,озимая пшеница,0.453766523599667,0.28730901776666,0.166457505833007,0.166457505833007,landsat,2019,1.0,9.0,False,1
AOI-0053,2019-08-09,озимая пшеница,0.32813716537176396,0.3813300656149076,-0.05319290024314366,0.05319290024314366,s2,2019,3.0,7.0,False,1
AOI-0053,2019-08-29,озимая пшеница,0.25926683275962903,0.2748751422471496,-0.015608309487520566,0.015608309487520566,s2,2019,1.0,6.0,False,1
AOI-0053,2019-09-07,озимая пшеница,0.21457976154996372,0.2938784998493814,-0.07929873829941769,0.07929873829941769,landsat,2019,4.0,10.0,False,1
AOI-0053,2019-09-14,озимая пшеница,0.23540978489330183,0.2233232163879178,0.012086568505384032,0.012086568505384032,landsat,2019,1.0,5.0,False,2
AOI-0053,2019-09-15,озимая пшеница,0.14700302838746815,0.1597912061469655,-0.012788177759497338,0.012788177759497338,landsat,2019,2.0,5.0,False,2
AOI-0053,2019-10-28,озимая пшеница,0.270808623569841,0.2064834522985892,0.06432517127125179,0.06432517127125179,s2,2019,3.0,inf,True,1
AOI-0055,2019-05-09,озимая пшеница,0.6126437893143051,0.5561,0.05654378931430504,0.05654378931430504,modis,2019,3.0,10.0,False,1
AOI-0055,2019-07-05,озимая пшеница,0.5251728344972931,0.5200067499861573,0.005166084511135871,0.005166084511135871,s2,2019,5.0,12.0,False,1
AOI-0055,2019-09-14,озимая пшеница,0.3893007074890995,0.4570320432497256,-0.06773133576062607,0.06773133576062607,landsat,2019,1.0,2.0,False,1
AOI-0056,2019-04-23,озимая пшеница,0.7304150461009257,0.7776959123588659,-0.04728086625794026,0.04728086625794026,landsat,2019,1.0,3.0,False,1
AOI-0056,2019-06-10,озимая пшеница,0.5792030284241415,0.5954827574982638,-0.01627972907412234,0.01627972907412234,s2,2019,1.0,6.0,False,1
AOI-0056,2019-06-19,озимая пшеница,0.4373821655261523,0.4474637280373378,-0.010081562511185527,0.010081562511185527,landsat,2019,1.0,2.0,False,1
AOI-0056,2019-08-09,озимая пшеница,0.3462974469288691,0.3732150781606411,-0.026917631231771988,0.026917631231771988,s2,2019,3.0,7.0,False,1
AOI-0056,2019-10-16,озимая пшеница,0.2860257261334639,0.2457823946036853,0.040243331529778575,0.040243331529778575,landsat,2019,1.0,4.0,False,1
AOI-0060,2019-07-05,озимая пшеница,0.5660191834156635,0.6972426606700086,-0.13122347725434513,0.13122347725434513,s2,2019,5.0,12.0,False,1
AOI-0060,2019-08-05,озимая пшеница,0.6844925254826162,0.6667263000977222,0.01776622538489403,0.01776622538489403,landsat,2019,1.0,8.0,False,1
AOI-0060,2019-08-29,озимая пшеница,0.3846671387586712,0.3458386119119396,0.038828526846731604,0.038828526846731604,s2,2019,5.0,10.0,False,2
AOI-0060,2019-08-30,озимая пшеница,0.3805981591372446,0.3540702850541848,0.026527874083059788,0.026527874083059788,landsat,2019,4.0,10.0,False,2
AOI-0063,2019-04-23,озимая пшеница,0.7841624102998483,0.811099947612554,-0.02693753731270565,0.02693753731270565,s2,2019,2.0,4.0,False,1
AOI-0063,2019-05-06,озимая пшеница,0.6885802386050961,0.8516336988333684,-0.16305346022827227,0.16305346022827227,s2,2019,2.0,7.0,False,1
AOI-0063,2019-05-25,озимая пшеница,0.7878734419041404,0.8309650704676489,-0.043091628563508455,0.043091628563508455,modis,2019,1.0,3.0,False,1
AOI-0063,2019-06-05,озимая пшеница,0.7946705840455912,0.8114483037573337,-0.016777719711742467,0.016777719711742467,s2,2019,1.0,3.0,False,1
AOI-0063,2019-06-25,озимая пшеница,0.3892233794802655,0.3502363298729335,0.03898704960733196,0.03898704960733196,s2,2019,1.0,6.0,False,1
